id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_127,2015-03-23,12:32:50,1427110370502,4,450481,1,77,85,162,12113,1
SI_127,2015-03-23,12:33:02,1427110370502,4,458368,2,95,31,126,7887,1
SI_127,2015-03-23,12:33:10,1427110370502,4,462791,3,85,90,175,4423,1
SI_127,2015-03-23,12:33:14,1427110370502,4,480608,4,72,49,121,17815,1
SI_127,2015-03-23,12:33:32,1427110370502,4,487623,5,11,91,102,7014,1
SI_127,2015-03-23,12:33:39,1427110370502,4,499378,6,91,85,176,11755,1
SI_127,2015-03-23,12:33:51,1427110370502,4,510282,7,79,28,107,10903,1
SI_127,2015-03-23,12:34:02,1427110370502,4,518321,8,85,84,169,8036,1
SI_127,2015-03-23,12:34:10,1427110370502,4,532426,9,25,56,81,14102,1
SI_127,2015-03-23,12:34:24,1427110370502,4,541932,10,81,98,179,9502,1
SI_127,2015-03-23,12:34:34,1427110370502,4,550483,11,12,25,37,8548,1
SI_127,2015-03-23,12:34:42,1427110370502,4,558366,12,59,47,,7883,0
