id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_214,2015-12-17,16:24:32,1450365872109,1,13380,1,95,17,112,7531,1
SI_214,2015-12-17,16:24:39,1450365872109,1,19320,2,40,78,118,5936,1
SI_214,2015-12-17,16:24:45,1450365872109,1,37248,3,38,87,125,17924,1
SI_214,2015-12-17,16:25:03,1450365872109,1,41874,4,57,14,71,4625,1
SI_214,2015-12-17,16:25:08,1450365872109,1,47139,5,78,11,89,5263,1
SI_214,2015-12-17,16:25:13,1450365872109,1,53080,6,98,54,152,5940,1
SI_214,2015-12-17,16:25:19,1450365872109,1,60324,7,76,66,142,7239,1
SI_214,2015-12-17,16:25:26,1450365872109,1,66579,8,79,24,103,6255,1
SI_214,2015-12-17,16:25:32,1450365872109,1,69265,9,40,55,95,2684,1
SI_214,2015-12-17,16:25:35,1450365872109,1,74259,10,31,72,103,4992,1
SI_214,2015-12-17,16:25:40,1450365872109,1,82164,11,29,74,103,7904,1
SI_214,2015-12-17,16:25:48,1450365872109,1,84980,12,70,33,103,2815,1
SI_214,2015-12-17,16:25:51,1450365872109,1,91523,13,94,98,192,6539,1
SI_214,2015-12-17,16:25:57,1450365872109,1,99900,14,17,48,165,8375,0
SI_214,2015-12-17,16:26:06,1450365872109,1,107976,15,69,35,104,8071,1
SI_214,2015-12-17,16:26:14,1450365872109,1,111793,16,88,12,100,3814,1
SI_214,2015-12-17,16:26:18,1450365872109,1,119858,17,68,26,94,8064,1
SI_214,2015-12-17,16:26:26,1450365872109,1,123464,18,18,41,59,3602,1
SI_214,2015-12-17,16:26:29,1450365872109,1,125823,19,25,34,,2356,0
