id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_125,2015-03-17,22:33:11,1426627991391,2,154116,1,50,29,79,4091,1
SI_125,2015-03-17,22:33:15,1426627991391,2,165194,2,97,68,165,11077,1
SI_125,2015-03-17,22:33:26,1426627991391,2,170282,3,73,23,96,5088,1
SI_125,2015-03-17,22:33:31,1426627991391,2,174276,4,21,37,58,3994,1
SI_125,2015-03-17,22:33:35,1426627991391,2,179088,5,35,21,56,4811,1
SI_125,2015-03-17,22:33:40,1426627991391,2,183473,6,24,11,35,4385,1
SI_125,2015-03-17,22:33:44,1426627991391,2,187318,7,65,31,96,3844,1
SI_125,2015-03-17,22:33:48,1426627991391,2,192737,8,30,97,127,5418,1
SI_125,2015-03-17,22:33:54,1426627991391,2,196157,9,42,40,82,3420,1
SI_125,2015-03-17,22:33:57,1426627991391,2,201397,10,56,39,95,5240,1
SI_125,2015-03-17,22:34:02,1426627991391,2,205190,11,52,26,78,3793,1
SI_125,2015-03-17,22:34:06,1426627991391,2,210261,12,26,62,88,5070,1
SI_125,2015-03-17,22:34:11,1426627991391,2,226241,13,91,71,162,15977,1
SI_125,2015-03-17,22:34:27,1426627991391,2,230526,14,15,95,110,4284,1
SI_125,2015-03-17,22:34:31,1426627991391,2,235538,15,25,44,69,5012,1
SI_125,2015-03-17,22:34:36,1426627991391,2,242854,16,27,32,59,7316,1
SI_125,2015-03-17,22:34:44,1426627991391,2,250878,17,81,53,134,8024,1
SI_125,2015-03-17,22:34:52,1426627991391,2,255003,18,31,23,54,4122,1
SI_125,2015-03-17,22:34:56,1426627991391,2,265387,19,73,47,120,10384,1
SI_125,2015-03-17,22:35:06,1426627991391,2,269133,20,55,55,110,3745,1
SI_125,2015-03-17,22:35:10,1426627991391,2,270032,21,46,55,,899,0
