id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_190,2015-12-05,16:24:25,1449329065157,2,152496,1,81,23,104,4238,1
SI_190,2015-12-05,16:24:29,1449329065157,2,156846,2,19,20,39,4350,1
SI_190,2015-12-05,16:24:33,1449329065157,2,159731,3,69,30,99,2885,1
SI_190,2015-12-05,16:24:36,1449329065157,2,164694,4,83,46,129,4962,1
SI_190,2015-12-05,16:24:41,1449329065157,2,167615,5,41,80,121,2921,1
SI_190,2015-12-05,16:24:44,1449329065157,2,173080,6,21,83,104,5465,1
SI_190,2015-12-05,16:24:49,1449329065157,2,181946,7,75,97,172,8866,1
SI_190,2015-12-05,16:24:58,1449329065157,2,187787,8,29,36,65,5840,1
SI_190,2015-12-05,16:25:04,1449329065157,2,194299,9,38,94,132,6512,1
SI_190,2015-12-05,16:25:11,1449329065157,2,197361,10,50,65,115,3062,1
SI_190,2015-12-05,16:25:14,1449329065157,2,200119,11,63,61,124,2757,1
SI_190,2015-12-05,16:25:17,1449329065157,2,204415,12,74,63,137,4296,1
SI_190,2015-12-05,16:25:21,1449329065157,2,208094,13,70,11,81,3678,1
SI_190,2015-12-05,16:25:24,1449329065157,2,210967,14,62,61,123,2873,1
SI_190,2015-12-05,16:25:27,1449329065157,2,219451,15,24,78,102,8484,1
SI_190,2015-12-05,16:25:36,1449329065157,2,223713,16,13,19,32,4262,1
SI_190,2015-12-05,16:25:40,1449329065157,2,228484,17,95,31,126,4770,1
SI_190,2015-12-05,16:25:45,1449329065157,2,234841,18,91,21,112,6357,1
SI_190,2015-12-05,16:25:51,1449329065157,2,238485,19,33,14,47,3643,1
SI_190,2015-12-05,16:25:55,1449329065157,2,247502,20,19,88,107,9016,1
SI_190,2015-12-05,16:26:04,1449329065157,2,250920,21,42,71,123,3418,0
SI_190,2015-12-05,16:26:07,1449329065157,2,256808,22,12,27,39,5888,1
SI_190,2015-12-05,16:26:13,1449329065157,2,260587,23,71,83,154,3779,1
SI_190,2015-12-05,16:26:17,1449329065157,2,266554,24,85,77,162,5967,1
SI_190,2015-12-05,16:26:23,1449329065157,2,268264,25,56,95,,1710,0
