id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_292,2016-05-25,05:02:43,,,5,633525,1,68,22,90,3415,1
SI_292,2016-05-25,05:02:47,,,5,637212,2,34,45,79,3684,1
SI_292,2016-05-25,05:02:50,,,5,641662,3,93,57,150,4448,1
SI_292,2016-05-25,05:02:55,,,5,647137,4,13,78,91,5472,1
SI_292,2016-05-25,05:03:00,,,5,653229,5,73,48,131,6091,0
SI_292,2016-05-25,05:03:06,,,5,656146,6,16,53,69,2915,1
SI_292,2016-05-25,05:03:09,,,5,660696,7,86,43,129,4549,1
SI_292,2016-05-25,05:03:14,,,5,663773,8,63,36,99,3076,1
SI_292,2016-05-25,05:03:17,,,5,666433,9,42,28,70,2659,1
SI_292,2016-05-25,05:03:20,,,5,669895,10,20,73,93,3461,1
SI_292,2016-05-25,05:03:23,,,5,673483,11,83,52,135,3586,1
SI_292,2016-05-25,05:03:27,,,5,686288,12,88,38,126,12804,1
SI_292,2016-05-25,05:03:39,,,5,690955,13,48,47,95,4666,1
SI_292,2016-05-25,05:03:44,,,5,694554,14,26,72,98,3597,1
SI_292,2016-05-25,05:03:48,,,5,699830,15,44,98,142,5275,1
SI_292,2016-05-25,05:03:53,,,5,705462,16,63,68,131,5631,1
SI_292,2016-05-25,05:03:59,,,5,709153,17,73,93,166,3690,1
SI_292,2016-05-25,05:04:02,,,5,712706,18,94,82,176,3551,1
SI_292,2016-05-25,05:04:06,,,5,716008,19,47,20,67,3301,1
SI_292,2016-05-25,05:04:09,,,5,723229,20,55,57,112,7219,1
SI_292,2016-05-25,05:04:16,,,5,728688,21,67,16,83,5457,1
SI_292,2016-05-25,05:04:22,,,5,731898,22,83,62,145,3208,1
SI_292,2016-05-25,05:04:25,,,5,738884,23,87,79,166,6983,1
SI_292,2016-05-25,05:04:32,,,5,742808,24,12,95,107,3923,1
SI_292,2016-05-25,05:04:36,,,5,746323,25,32,46,78,3513,1
SI_292,2016-05-25,05:04:39,,,5,750104,26,69,19,,3779,0
