id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_172,2015-09-25,22:42:18,1443213738055,5,573222,1,50,75,125,7435,1
SI_172,2015-09-25,22:42:25,1443213738055,5,579226,2,92,39,131,6002,1
SI_172,2015-09-25,22:42:31,1443213738055,5,586374,3,92,62,154,7148,1
SI_172,2015-09-25,22:42:38,1443213738055,5,591066,4,84,85,169,4692,1
SI_172,2015-09-25,22:42:43,1443213738055,5,594092,5,12,60,72,3024,1
SI_172,2015-09-25,22:42:46,1443213738055,5,607442,6,71,48,119,13349,1
SI_172,2015-09-25,22:42:59,1443213738055,5,611506,7,60,28,88,4063,1
SI_172,2015-09-25,22:43:03,1443213738055,5,622049,8,88,68,156,10541,1
SI_172,2015-09-25,22:43:14,1443213738055,5,649108,9,86,66,152,27058,1
SI_172,2015-09-25,22:43:41,1443213738055,5,653149,10,23,76,99,4040,1
SI_172,2015-09-25,22:43:45,1443213738055,5,659451,11,76,50,126,6301,1
SI_172,2015-09-25,22:43:51,1443213738055,5,671877,12,49,75,124,12425,1
SI_172,2015-09-25,22:44:04,1443213738055,5,675599,13,44,60,104,3720,1
SI_172,2015-09-25,22:44:07,1443213738055,5,685790,14,39,84,,10190,0
