id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_209,2015-11-10,16:35:27,1447169727518,1,11704,1,11,88,99,5554,1
SI_209,2015-11-10,16:35:33,1447169727518,1,18147,2,25,91,116,6441,1
SI_209,2015-11-10,16:35:39,1447169727518,1,28649,3,47,54,103,10502,0
SI_209,2015-11-10,16:35:50,1447169727518,1,36612,4,15,86,101,7961,1
SI_209,2015-11-10,16:35:57,1447169727518,1,43469,5,68,49,117,6857,1
SI_209,2015-11-10,16:36:04,1447169727518,1,52712,6,25,90,115,9243,1
SI_209,2015-11-10,16:36:14,1447169727518,1,66811,7,88,91,179,14099,1
SI_209,2015-11-10,16:36:28,1447169727518,1,72304,8,47,17,64,5492,1
SI_209,2015-11-10,16:36:33,1447169727518,1,77503,9,21,39,60,5199,1
SI_209,2015-11-10,16:36:38,1447169727518,1,85462,10,29,73,102,7959,1
SI_209,2015-11-10,16:36:46,1447169727518,1,95343,11,68,46,114,9881,1
SI_209,2015-11-10,16:36:56,1447169727518,1,104716,12,50,99,149,9373,1
SI_209,2015-11-10,16:37:06,1447169727518,1,109243,13,53,52,105,4527,1
SI_209,2015-11-10,16:37:10,1447169727518,1,118312,14,89,25,114,9069,1
SI_209,2015-11-10,16:37:19,1447169727518,1,123175,15,60,48,108,4863,1
SI_209,2015-11-10,16:37:24,1447169727518,1,126159,16,62,18,,2984,0
