id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_168,2015-07-01,00:31:49,1435703509239,2,161791,1,39,31,70,11958,1
SI_168,2015-07-01,00:32:01,1435703509239,2,175331,2,27,38,65,13539,1
SI_168,2015-07-01,00:32:14,1435703509239,2,185787,3,56,99,145,10455,0
SI_168,2015-07-01,00:32:25,1435703509239,2,191771,4,11,39,50,5984,1
SI_168,2015-07-01,00:32:31,1435703509239,2,197517,5,80,25,105,5745,1
SI_168,2015-07-01,00:32:36,1435703509239,2,216114,6,68,88,156,18597,1
SI_168,2015-07-01,00:32:55,1435703509239,2,224865,7,12,39,51,8751,1
SI_168,2015-07-01,00:33:04,1435703509239,2,229117,8,20,36,56,4251,1
SI_168,2015-07-01,00:33:08,1435703509239,2,235984,9,32,29,61,6867,1
SI_168,2015-07-01,00:33:15,1435703509239,2,250746,10,66,72,138,14761,1
SI_168,2015-07-01,00:33:30,1435703509239,2,261448,11,74,77,151,10702,1
SI_168,2015-07-01,00:33:40,1435703509239,2,266640,12,20,51,71,5191,1
SI_168,2015-07-01,00:33:46,1435703509239,2,269836,13,71,89,,3195,0
