id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_255,2016-02-26,12:46:38,1456487198771,3,271387,1,76,83,159,6047,1
SI_255,2016-02-26,12:46:44,1456487198771,3,274793,2,27,35,62,3404,1
SI_255,2016-02-26,12:46:48,1456487198771,3,279537,3,58,37,95,4743,1
SI_255,2016-02-26,12:46:52,1456487198771,3,284140,4,49,15,64,4602,1
SI_255,2016-02-26,12:46:57,1456487198771,3,288402,5,88,20,108,4260,1
SI_255,2016-02-26,12:47:01,1456487198771,3,293488,6,18,21,39,5085,1
SI_255,2016-02-26,12:47:06,1456487198771,3,297033,7,37,15,52,3545,1
SI_255,2016-02-26,12:47:10,1456487198771,3,299608,8,64,44,108,2574,1
SI_255,2016-02-26,12:47:13,1456487198771,3,305214,9,45,18,63,5605,1
SI_255,2016-02-26,12:47:18,1456487198771,3,316922,10,92,34,126,11707,1
SI_255,2016-02-26,12:47:30,1456487198771,3,321246,11,96,66,162,4323,1
SI_255,2016-02-26,12:47:34,1456487198771,3,326057,12,34,91,125,4810,1
SI_255,2016-02-26,12:47:39,1456487198771,3,330891,13,49,24,83,4833,0
SI_255,2016-02-26,12:47:44,1456487198771,3,336206,14,16,27,43,5315,1
SI_255,2016-02-26,12:47:49,1456487198771,3,340110,15,54,28,82,3903,1
SI_255,2016-02-26,12:47:53,1456487198771,3,345108,16,13,19,32,4997,1
SI_255,2016-02-26,12:47:58,1456487198771,3,347676,17,81,11,92,2567,1
SI_255,2016-02-26,12:48:01,1456487198771,3,353152,18,66,18,84,5475,1
SI_255,2016-02-26,12:48:06,1456487198771,3,356443,19,31,66,97,3290,1
SI_255,2016-02-26,12:48:09,1456487198771,3,363062,20,23,19,42,6618,1
SI_255,2016-02-26,12:48:16,1456487198771,3,367006,21,32,43,75,3942,1
SI_255,2016-02-26,12:48:20,1456487198771,3,370412,22,70,21,91,3405,1
SI_255,2016-02-26,12:48:23,1456487198771,3,374342,23,92,13,105,3929,1
SI_255,2016-02-26,12:48:27,1456487198771,3,382010,24,85,50,135,7667,1
SI_255,2016-02-26,12:48:35,1456487198771,3,385337,25,66,21,,3327,0
