id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_240,2016-02-05,22:35:55,1454708155272,2,175397,1,47,19,66,8241,1
SI_240,2016-02-05,22:36:03,1454708155272,2,184600,2,76,61,137,9196,1
SI_240,2016-02-05,22:36:12,1454708155272,2,190594,3,91,40,131,5993,1
SI_240,2016-02-05,22:36:18,1454708155272,2,195248,4,30,13,43,4653,1
SI_240,2016-02-05,22:36:23,1454708155272,2,204565,5,77,76,153,9317,1
SI_240,2016-02-05,22:36:32,1454708155272,2,209957,6,43,97,140,5392,1
SI_240,2016-02-05,22:36:38,1454708155272,2,226393,7,87,76,163,16436,1
SI_240,2016-02-05,22:36:54,1454708155272,2,231743,8,49,61,110,5349,1
SI_240,2016-02-05,22:36:59,1454708155272,2,259340,9,97,52,149,27596,1
SI_240,2016-02-05,22:37:27,1454708155272,2,271616,10,75,69,144,12275,1
SI_240,2016-02-05,22:37:39,1454708155272,2,277912,11,42,47,89,6296,1
SI_240,2016-02-05,22:37:46,1454708155272,2,285902,12,25,73,98,7989,1
SI_240,2016-02-05,22:37:54,1454708155272,2,287158,13,33,61,,1255,0
