id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_264,2016-03-30,10:37:42,,,5,542406,1,15,58,7,5266,0
SI_264,2016-03-30,10:37:47,,,5,549085,2,85,94,179,6678,1
SI_264,2016-03-30,10:37:54,,,5,552701,3,33,16,49,3616,1
SI_264,2016-03-30,10:37:58,,,5,559270,4,47,92,139,6569,1
SI_264,2016-03-30,10:38:04,,,5,565592,5,61,79,140,6321,1
SI_264,2016-03-30,10:38:11,,,5,573493,6,92,24,116,7901,1
SI_264,2016-03-30,10:38:18,,,5,578298,7,89,13,102,4805,1
SI_264,2016-03-30,10:38:23,,,5,583068,8,17,62,79,4770,1
SI_264,2016-03-30,10:38:28,,,5,587319,9,93,87,180,4251,1
SI_264,2016-03-30,10:38:32,,,5,590637,10,60,45,95,3318,0
SI_264,2016-03-30,10:38:36,,,5,598870,11,19,95,114,8233,1
SI_264,2016-03-30,10:38:44,,,5,609751,12,39,64,103,10881,1
SI_264,2016-03-30,10:38:55,,,5,614434,13,68,20,88,4683,1
SI_264,2016-03-30,10:38:59,,,5,619927,14,65,48,113,5493,1
SI_264,2016-03-30,10:39:05,,,5,627781,15,35,75,110,7854,1
SI_264,2016-03-30,10:39:13,,,5,635342,16,86,17,103,7561,1
SI_264,2016-03-30,10:39:20,,,5,639793,17,61,17,78,4451,1
SI_264,2016-03-30,10:39:25,,,5,648490,18,38,95,133,8696,1
SI_264,2016-03-30,10:39:33,,,5,657145,19,36,80,,8655,0
