id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_275,2016-03-23,11:45:24,,,4,425918,1,94,64,158,6491,1
SI_275,2016-03-23,11:45:31,,,4,429812,2,45,72,117,3892,1
SI_275,2016-03-23,11:45:35,,,4,434247,3,93,67,160,4433,1
SI_275,2016-03-23,11:45:39,,,4,438141,4,61,78,139,3893,1
SI_275,2016-03-23,11:45:43,,,4,441705,5,30,46,76,3563,1
SI_275,2016-03-23,11:45:47,,,4,445021,6,47,35,82,3315,1
SI_275,2016-03-23,11:45:50,,,4,448348,7,75,36,111,3326,1
SI_275,2016-03-23,11:45:53,,,4,452385,8,47,89,136,4035,1
SI_275,2016-03-23,11:45:57,,,4,456178,9,48,21,69,3793,1
SI_275,2016-03-23,11:46:01,,,4,463354,10,73,90,163,7175,1
SI_275,2016-03-23,11:46:08,,,4,469541,11,91,59,150,6185,1
SI_275,2016-03-23,11:46:14,,,4,472366,12,22,73,95,2824,1
SI_275,2016-03-23,11:46:17,,,4,475335,13,70,37,107,2967,1
SI_275,2016-03-23,11:46:20,,,4,478663,14,12,67,79,3325,1
SI_275,2016-03-23,11:46:24,,,4,481207,15,40,64,104,2541,1
SI_275,2016-03-23,11:46:26,,,4,486278,16,21,95,116,5071,1
SI_275,2016-03-23,11:46:31,,,4,490902,17,97,21,118,4624,1
SI_275,2016-03-23,11:46:36,,,4,496090,18,41,38,79,5188,1
SI_275,2016-03-23,11:46:41,,,4,499628,19,18,67,85,3538,1
SI_275,2016-03-23,11:46:45,,,4,502391,20,80,72,152,2763,1
SI_275,2016-03-23,11:46:47,,,4,505507,21,50,28,78,3115,1
SI_275,2016-03-23,11:46:50,,,4,509578,22,56,64,120,4071,1
SI_275,2016-03-23,11:46:55,,,4,512790,23,32,13,45,3209,1
SI_275,2016-03-23,11:46:58,,,4,518292,24,26,93,119,5502,1
SI_275,2016-03-23,11:47:03,,,4,521332,25,37,72,109,3040,1
SI_275,2016-03-23,11:47:06,,,4,524687,26,64,93,157,3354,1
SI_275,2016-03-23,11:47:10,,,4,526768,27,50,49,99,2080,1
SI_275,2016-03-23,11:47:12,,,4,529265,28,71,24,95,2497,1
SI_275,2016-03-23,11:47:14,,,4,532557,29,26,89,115,3292,1
SI_275,2016-03-23,11:47:17,,,4,536468,30,26,91,117,3910,1
SI_275,2016-03-23,11:47:21,,,4,539422,31,49,66,,2953,0
