id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_292,2016-05-24,20:32:31,,,3,308139,1,68,42,110,3662,1
SI_292,2016-05-24,20:32:35,,,3,314488,2,93,99,192,6347,1
SI_292,2016-05-24,20:32:41,,,3,317965,3,78,60,138,3476,1
SI_292,2016-05-24,20:32:45,,,3,321195,4,40,96,136,3228,1
SI_292,2016-05-24,20:32:48,,,3,324120,5,63,62,125,2923,1
SI_292,2016-05-24,20:32:51,,,3,326781,6,11,68,79,2659,1
SI_292,2016-05-24,20:32:54,,,3,330152,7,53,45,98,3370,1
SI_292,2016-05-24,20:32:57,,,3,337234,8,88,15,103,7080,1
SI_292,2016-05-24,20:33:04,,,3,340693,9,73,93,166,3457,1
SI_292,2016-05-24,20:33:07,,,3,347388,10,38,90,128,6694,1
SI_292,2016-05-24,20:33:14,,,3,350555,11,14,14,28,3166,1
SI_292,2016-05-24,20:33:17,,,3,354205,12,31,69,100,3649,1
SI_292,2016-05-24,20:33:21,,,3,360632,13,71,43,114,6426,1
SI_292,2016-05-24,20:33:27,,,3,364272,14,71,37,108,3639,1
SI_292,2016-05-24,20:33:31,,,3,370158,15,56,28,84,5884,1
SI_292,2016-05-24,20:33:37,,,3,377437,16,55,13,68,7278,1
SI_292,2016-05-24,20:33:44,,,3,380363,17,67,61,128,2926,1
SI_292,2016-05-24,20:33:47,,,3,385952,18,67,68,135,5588,1
SI_292,2016-05-24,20:33:53,,,3,389746,19,91,73,164,3792,1
SI_292,2016-05-24,20:33:57,,,3,394411,20,82,19,101,4663,1
SI_292,2016-05-24,20:34:01,,,3,398567,21,48,61,109,4155,1
SI_292,2016-05-24,20:34:05,,,3,401170,22,51,40,91,2601,1
SI_292,2016-05-24,20:34:08,,,3,406615,23,69,78,147,5443,1
SI_292,2016-05-24,20:34:13,,,3,413234,24,67,82,149,6617,1
SI_292,2016-05-24,20:34:20,,,3,416236,25,83,93,176,3002,1
SI_292,2016-05-24,20:34:23,,,3,420806,26,37,16,53,4568,1
SI_292,2016-05-24,20:34:28,,,3,424472,27,46,76,,3664,0
