id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_286,2016-05-03,20:45:45,,,5,563840,1,65,50,115,4656,1
SI_286,2016-05-03,20:45:50,,,5,576851,2,43,74,117,13010,1
SI_286,2016-05-03,20:46:03,,,5,584056,3,52,53,105,7205,1
SI_286,2016-05-03,20:46:10,,,5,592095,4,48,15,63,8039,1
SI_286,2016-05-03,20:46:18,,,5,608831,5,49,30,79,16736,1
SI_286,2016-05-03,20:46:35,,,5,632123,6,91,21,112,23291,1
SI_286,2016-05-03,20:46:58,,,5,635802,7,78,20,98,3679,1
SI_286,2016-05-03,20:47:02,,,5,641598,8,84,62,146,5796,1
SI_286,2016-05-03,20:47:08,,,5,669989,9,46,37,85,28391,0
SI_286,2016-05-03,20:47:36,,,5,674782,10,70,60,130,4792,1
SI_286,2016-05-03,20:47:41,,,5,678290,11,12,42,54,3508,1
SI_286,2016-05-03,20:47:44,,,5,679189,12,93,25,,899,0
