id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_213,2015-12-17,12:44:29,1450352669111,5,596432,1,58,74,132,6775,1
SI_213,2015-12-17,12:44:35,1450352669111,5,603571,2,14,57,71,7139,1
SI_213,2015-12-17,12:44:43,1450352669111,5,608164,3,19,49,68,4593,1
SI_213,2015-12-17,12:44:47,1450352669111,5,616763,4,48,75,123,8599,1
SI_213,2015-12-17,12:44:56,1450352669111,5,630366,5,89,96,185,13603,1
SI_213,2015-12-17,12:45:09,1450352669111,5,636018,6,25,75,100,5652,1
SI_213,2015-12-17,12:45:15,1450352669111,5,641581,7,41,85,126,5563,1
SI_213,2015-12-17,12:45:21,1450352669111,5,647874,8,13,69,82,6293,1
SI_213,2015-12-17,12:45:27,1450352669111,5,652683,9,29,68,97,4809,1
SI_213,2015-12-17,12:45:32,1450352669111,5,657150,10,71,12,83,4467,1
SI_213,2015-12-17,12:45:36,1450352669111,5,664213,11,94,12,106,7063,1
SI_213,2015-12-17,12:45:43,1450352669111,5,674631,12,92,73,165,10418,1
SI_213,2015-12-17,12:45:54,1450352669111,5,679747,13,99,16,115,5116,1
SI_213,2015-12-17,12:45:59,1450352669111,5,689747,14,77,57,134,10000,1
SI_213,2015-12-17,12:46:09,1450352669111,5,695661,15,76,94,170,5914,1
SI_213,2015-12-17,12:46:15,1450352669111,5,701699,16,33,33,66,6038,1
SI_213,2015-12-17,12:46:21,1450352669111,5,709764,17,20,17,37,8065,1
SI_213,2015-12-17,12:46:29,1450352669111,5,710187,18,76,80,,423,0
