id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_288,2016-05-21,05:22:45,,,2,153314,1,63,15,78,7452,1
SI_288,2016-05-21,05:22:53,,,2,163511,2,15,48,63,10196,1
SI_288,2016-05-21,05:23:03,,,2,175753,3,68,83,152,12242,0
SI_288,2016-05-21,05:23:15,,,2,183288,4,42,14,56,7535,1
SI_288,2016-05-21,05:23:22,,,2,193649,5,58,40,98,10360,1
SI_288,2016-05-21,05:23:33,,,2,201890,6,25,42,67,8241,1
SI_288,2016-05-21,05:23:41,,,2,239378,7,98,23,121,37488,1
SI_288,2016-05-21,05:24:19,,,2,244563,8,25,52,77,5185,1
SI_288,2016-05-21,05:24:24,,,2,252445,9,81,91,172,7881,1
SI_288,2016-05-21,05:24:32,,,2,265861,10,85,27,,13416,0
