id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_272,2016-04-14,15:03:34,,,5,547203,1,13,92,105,7595,1
SI_272,2016-04-14,15:03:42,,,5,554554,2,38,48,86,7350,1
SI_272,2016-04-14,15:03:49,,,5,563788,3,63,13,76,9234,1
SI_272,2016-04-14,15:03:59,,,5,568081,4,75,72,147,4293,1
SI_272,2016-04-14,15:04:03,,,5,571301,5,98,12,110,3219,1
SI_272,2016-04-14,15:04:06,,,5,575655,6,99,92,191,4354,1
SI_272,2016-04-14,15:04:11,,,5,586838,7,89,18,107,11182,1
SI_272,2016-04-14,15:04:22,,,5,590890,8,68,99,167,4052,1
SI_272,2016-04-14,15:04:26,,,5,598808,9,57,53,110,7916,1
SI_272,2016-04-14,15:04:34,,,5,607742,10,83,58,141,8934,1
SI_272,2016-04-14,15:04:43,,,5,619169,11,45,37,82,11423,1
SI_272,2016-04-14,15:04:54,,,5,626692,12,54,84,138,7521,1
SI_272,2016-04-14,15:05:02,,,5,635679,13,69,37,106,8985,1
SI_272,2016-04-14,15:05:11,,,5,648524,14,88,22,110,12842,1
SI_272,2016-04-14,15:05:23,,,5,652612,15,90,48,138,4088,1
SI_272,2016-04-14,15:05:27,,,5,659612,16,54,78,,7000,0
