id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_573,2016-04-30,10:37:10,,,3,294182,1,32,68,100,4708,1
SI_573,2016-04-30,10:37:15,,,3,296804,2,40,17,57,2617,1
SI_573,2016-04-30,10:37:18,,,3,302892,3,68,75,143,6084,1
SI_573,2016-04-30,10:37:24,,,3,314663,4,17,57,74,11770,1
SI_573,2016-04-30,10:37:35,,,3,320981,5,29,19,48,6316,1
SI_573,2016-04-30,10:37:42,,,3,325548,6,85,74,159,4566,1
SI_573,2016-04-30,10:37:46,,,3,329125,7,51,24,75,3576,1
SI_573,2016-04-30,10:37:50,,,3,336879,8,91,89,180,7754,1
SI_573,2016-04-30,10:37:58,,,3,341762,9,45,13,58,4883,1
SI_573,2016-04-30,10:38:03,,,3,345663,10,23,36,59,3900,1
SI_573,2016-04-30,10:38:06,,,3,353603,11,70,32,102,7939,1
SI_573,2016-04-30,10:38:14,,,3,357993,12,11,94,105,4390,1
SI_573,2016-04-30,10:38:19,,,3,362884,13,80,28,108,4890,1
SI_573,2016-04-30,10:38:24,,,3,369883,14,66,66,132,6999,1
SI_573,2016-04-30,10:38:31,,,3,372722,15,47,41,88,2839,1
SI_573,2016-04-30,10:38:34,,,3,377244,16,53,38,91,4521,1
SI_573,2016-04-30,10:38:38,,,3,384572,17,87,69,156,7327,1
SI_573,2016-04-30,10:38:45,,,3,388614,18,58,90,148,4042,1
SI_573,2016-04-30,10:38:49,,,3,395244,19,86,67,153,6629,1
SI_573,2016-04-30,10:38:56,,,3,398210,20,43,46,89,2966,1
SI_573,2016-04-30,10:38:59,,,3,401220,21,55,22,77,3008,1
SI_573,2016-04-30,10:39:02,,,3,405934,22,48,82,130,4713,1
SI_573,2016-04-30,10:39:07,,,3,409465,23,62,41,,3531,0
