id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_279,2016-05-09,10:44:17,,,5,548412,1,38,18,56,4576,1
SI_279,2016-05-09,10:44:22,,,5,552292,2,23,55,78,3880,1
SI_279,2016-05-09,10:44:26,,,5,555111,3,72,16,88,2819,1
SI_279,2016-05-09,10:44:28,,,5,560882,4,38,27,65,5771,1
SI_279,2016-05-09,10:44:34,,,5,565205,5,44,47,91,4323,1
SI_279,2016-05-09,10:44:38,,,5,570339,6,50,96,146,5134,1
SI_279,2016-05-09,10:44:44,,,5,576085,7,17,94,111,5746,1
SI_279,2016-05-09,10:44:49,,,5,580048,8,13,21,34,3963,1
SI_279,2016-05-09,10:44:53,,,5,589468,9,64,94,158,9420,1
SI_279,2016-05-09,10:45:03,,,5,592195,10,75,11,86,2727,1
SI_279,2016-05-09,10:45:05,,,5,597202,11,61,78,139,5007,1
SI_279,2016-05-09,10:45:10,,,5,603895,12,14,79,93,6693,1
SI_279,2016-05-09,10:45:17,,,5,609009,13,99,41,140,5114,1
SI_279,2016-05-09,10:45:22,,,5,620512,14,89,37,120,11503,0
SI_279,2016-05-09,10:45:34,,,5,628029,15,86,17,103,7517,1
SI_279,2016-05-09,10:45:41,,,5,632959,16,16,64,80,4930,1
SI_279,2016-05-09,10:45:46,,,5,638999,17,93,87,180,6039,1
SI_279,2016-05-09,10:45:52,,,5,644029,18,55,25,80,5030,1
SI_279,2016-05-09,10:45:57,,,5,650217,19,45,91,136,6188,1
SI_279,2016-05-09,10:46:03,,,5,659503,20,68,35,103,9286,1
SI_279,2016-05-09,10:46:13,,,5,663842,21,73,65,,4338,0
