id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_152,2015-06-10,22:36:36,1433968596368,4,415748,1,70,18,88,3252,1
SI_152,2015-06-10,22:36:39,1433968596368,4,420804,2,29,25,54,5055,1
SI_152,2015-06-10,22:36:44,1433968596368,4,426252,3,19,18,37,5448,1
SI_152,2015-06-10,22:36:50,1433968596368,4,433011,4,99,64,163,6758,1
SI_152,2015-06-10,22:36:56,1433968596368,4,452235,5,74,94,168,19224,1
SI_152,2015-06-10,22:37:16,1433968596368,4,460894,6,33,65,98,8659,1
SI_152,2015-06-10,22:37:24,1433968596368,4,466630,7,52,55,107,5736,1
SI_152,2015-06-10,22:37:30,1433968596368,4,485837,8,74,37,111,19206,1
SI_152,2015-06-10,22:37:49,1433968596368,4,496170,9,63,37,10,10333,0
SI_152,2015-06-10,22:38:00,1433968596368,4,501986,10,13,50,63,5815,1
SI_152,2015-06-10,22:38:05,1433968596368,4,511016,11,75,46,121,9030,1
SI_152,2015-06-10,22:38:14,1433968596368,4,516431,12,57,32,89,5415,1
SI_152,2015-06-10,22:38:20,1433968596368,4,529762,13,73,71,494,13330,0
SI_152,2015-06-10,22:38:33,1433968596368,4,532497,14,83,91,,2734,0
