id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_272,2016-04-13,20:38:48,,,1,13367,1,71,52,123,7685,1
SI_272,2016-04-13,20:38:56,,,1,20870,2,18,45,63,7497,1
SI_272,2016-04-13,20:39:04,,,1,26858,3,75,71,146,5987,1
SI_272,2016-04-13,20:39:10,,,1,35025,4,49,80,129,8166,1
SI_272,2016-04-13,20:39:18,,,1,40988,5,32,58,90,5960,1
SI_272,2016-04-13,20:39:24,,,1,46973,6,31,16,47,5984,1
SI_272,2016-04-13,20:39:30,,,1,53510,7,80,91,171,6536,1
SI_272,2016-04-13,20:39:36,,,1,66322,8,85,37,132,12809,0
SI_272,2016-04-13,20:39:49,,,1,70056,9,70,78,148,3728,1
SI_272,2016-04-13,20:39:53,,,1,77778,10,64,75,139,7721,1
SI_272,2016-04-13,20:40:00,,,1,82657,11,38,13,51,4878,1
SI_272,2016-04-13,20:40:05,,,1,89805,12,53,18,71,7147,1
SI_272,2016-04-13,20:40:12,,,1,93559,13,20,64,84,3753,1
SI_272,2016-04-13,20:40:16,,,1,113494,14,13,18,31,19932,1
SI_272,2016-04-13,20:40:36,,,1,118233,15,23,90,113,4739,1
SI_272,2016-04-13,20:40:41,,,1,123991,16,19,36,55,5755,1
SI_272,2016-04-13,20:40:47,,,1,125683,17,94,77,,1689,0
