id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_280,2016-05-08,20:39:21,,,4,474358,1,16,64,80,6867,1
SI_280,2016-05-08,20:39:28,,,4,479765,2,81,12,93,5406,1
SI_280,2016-05-08,20:39:34,,,4,493619,3,59,83,142,13853,1
SI_280,2016-05-08,20:39:48,,,4,501957,4,22,96,118,8337,1
SI_280,2016-05-08,20:39:56,,,4,517115,5,59,94,163,15157,0
SI_280,2016-05-08,20:40:11,,,4,524024,6,72,90,122,6908,0
SI_280,2016-05-08,20:40:18,,,4,529464,7,41,45,86,5440,1
SI_280,2016-05-08,20:40:23,,,4,534756,8,80,23,103,5291,1
SI_280,2016-05-08,20:40:29,,,4,539924,9,38,23,61,5167,1
SI_280,2016-05-08,20:40:34,,,4,547181,10,56,89,145,7256,1
SI_280,2016-05-08,20:40:41,,,4,559499,11,63,28,91,12317,1
SI_280,2016-05-08,20:40:53,,,4,565394,12,96,15,111,5895,1
SI_280,2016-05-08,20:40:59,,,4,570668,13,32,66,98,5273,1
SI_280,2016-05-08,20:41:05,,,4,577973,14,78,37,115,7304,1
SI_280,2016-05-08,20:41:12,,,4,587492,15,22,97,,9518,0
