id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_256,2016-02-26,12:35:28,1456486528396,2,183338,1,25,71,96,7421,1
SI_256,2016-02-26,12:35:35,1456486528396,2,192909,2,81,33,12,9571,0
SI_256,2016-02-26,12:35:45,1456486528396,2,199915,3,48,16,62,7005,0
SI_256,2016-02-26,12:35:52,1456486528396,2,206175,4,32,29,61,6260,1
SI_256,2016-02-26,12:35:58,1456486528396,2,213830,5,45,57,102,7655,1
SI_256,2016-02-26,12:36:06,1456486528396,2,223869,6,78,90,168,10038,1
SI_256,2016-02-26,12:36:16,1456486528396,2,231320,7,68,90,158,7451,1
SI_256,2016-02-26,12:36:23,1456486528396,2,237387,8,66,45,111,6067,1
SI_256,2016-02-26,12:36:29,1456486528396,2,252199,9,58,69,127,14812,1
SI_256,2016-02-26,12:36:44,1456486528396,2,267429,10,86,78,134,15230,0
SI_256,2016-02-26,12:36:59,1456486528396,2,279051,11,73,54,127,11622,1
SI_256,2016-02-26,12:37:11,1456486528396,2,291698,12,27,69,96,12647,1
SI_256,2016-02-26,12:37:24,1456486528396,2,295927,13,79,31,,4229,0
