id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_172,2015-09-26,07:04:27,1443243867911,2,155082,1,32,59,91,8403,1
SI_172,2015-09-26,07:04:36,1443243867911,2,162758,2,58,72,130,7674,1
SI_172,2015-09-26,07:04:43,1443243867911,2,170640,3,25,66,91,7881,1
SI_172,2015-09-26,07:04:51,1443243867911,2,178008,4,46,92,138,7366,1
SI_172,2015-09-26,07:04:59,1443243867911,2,186039,5,34,47,81,8030,1
SI_172,2015-09-26,07:05:07,1443243867911,2,197728,6,97,52,149,11685,1
SI_172,2015-09-26,07:05:18,1443243867911,2,215503,7,87,51,138,17772,1
SI_172,2015-09-26,07:05:36,1443243867911,2,224943,8,75,23,98,9436,1
SI_172,2015-09-26,07:05:46,1443243867911,2,232290,9,25,28,53,7344,1
SI_172,2015-09-26,07:05:53,1443243867911,2,239328,10,40,89,129,7036,1
SI_172,2015-09-26,07:06:00,1443243867911,2,247545,11,81,18,99,8216,1
SI_172,2015-09-26,07:06:08,1443243867911,2,253640,12,72,99,171,6094,1
SI_172,2015-09-26,07:06:14,1443243867911,2,260530,13,33,14,47,6889,1
SI_172,2015-09-26,07:06:21,1443243867911,2,266678,14,35,24,,6147,0
