id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_264,2016-03-29,20:44:32,,,4,415343,1,24,48,72,5571,1
SI_264,2016-03-29,20:44:37,,,4,420544,2,21,86,107,5201,1
SI_264,2016-03-29,20:44:43,,,4,427670,3,39,94,133,7126,1
SI_264,2016-03-29,20:44:50,,,4,431724,4,31,36,67,4054,1
SI_264,2016-03-29,20:44:54,,,4,436931,5,92,36,128,5207,1
SI_264,2016-03-29,20:44:59,,,4,443790,6,15,79,94,6859,1
SI_264,2016-03-29,20:45:06,,,4,448487,7,34,95,129,4697,1
SI_264,2016-03-29,20:45:11,,,4,452729,8,56,52,108,4242,1
SI_264,2016-03-29,20:45:15,,,4,458883,9,71,34,105,6154,1
SI_264,2016-03-29,20:45:21,,,4,465608,10,63,69,132,6725,1
SI_264,2016-03-29,20:45:28,,,4,468699,11,12,28,40,3091,1
SI_264,2016-03-29,20:45:31,,,4,474803,12,98,98,196,6104,1
SI_264,2016-03-29,20:45:37,,,4,480870,13,64,70,134,6066,1
SI_264,2016-03-29,20:45:43,,,4,485087,14,91,48,139,4217,1
SI_264,2016-03-29,20:45:47,,,4,489759,15,28,45,73,4672,1
SI_264,2016-03-29,20:45:52,,,4,494864,16,15,14,29,5105,1
SI_264,2016-03-29,20:45:57,,,4,509583,17,49,92,151,14719,0
SI_264,2016-03-29,20:46:12,,,4,521099,18,40,76,116,11516,1
SI_264,2016-03-29,20:46:23,,,4,525755,19,59,31,9,4656,0
SI_264,2016-03-29,20:46:28,,,4,529780,20,24,60,,4025,0
