id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_195,2015-10-25,23:02:42,1445810562567,3,347518,1,97,52,149,8467,1
SI_195,2015-10-25,23:02:51,1445810562567,3,357274,2,57,78,134,9754,0
SI_195,2015-10-25,23:03:00,1445810562567,3,369278,3,53,38,91,12002,1
SI_195,2015-10-25,23:03:12,1445810562567,3,375152,4,26,86,112,5871,1
SI_195,2015-10-25,23:03:18,1445810562567,3,380717,5,90,84,174,5563,1
SI_195,2015-10-25,23:03:24,1445810562567,3,391257,6,80,19,99,10538,1
SI_195,2015-10-25,23:03:34,1445810562567,3,398222,7,46,27,73,6963,1
SI_195,2015-10-25,23:03:41,1445810562567,3,407291,8,82,47,129,9068,1
SI_195,2015-10-25,23:03:50,1445810562567,3,414544,9,13,38,51,7251,1
SI_195,2015-10-25,23:03:58,1445810562567,3,424711,10,71,90,161,10166,1
SI_195,2015-10-25,23:04:08,1445810562567,3,430568,11,39,43,82,5855,1
SI_195,2015-10-25,23:04:14,1445810562567,3,438428,12,48,87,135,7858,1
SI_195,2015-10-25,23:04:21,1445810562567,3,444941,13,41,63,104,6512,1
SI_195,2015-10-25,23:04:28,1445810562567,3,452886,14,79,24,103,7944,1
SI_195,2015-10-25,23:04:36,1445810562567,3,455798,15,50,41,91,2912,1
SI_195,2015-10-25,23:04:39,1445810562567,3,459046,16,45,26,,3247,0
