id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_107,2015-03-02,07:34:47,1425278087461,4,423412,1,60,68,128,4139,1
SI_107,2015-03-02,07:34:51,1425278087461,4,428641,2,55,33,88,5229,1
SI_107,2015-03-02,07:34:56,1425278087461,4,432284,3,79,11,100,3643,0
SI_107,2015-03-02,07:35:00,1425278087461,4,439686,4,71,49,115,7402,0
SI_107,2015-03-02,07:35:07,1425278087461,4,446274,5,50,22,72,6588,1
SI_107,2015-03-02,07:35:14,1425278087461,4,450923,6,11,24,35,4649,1
SI_107,2015-03-02,07:35:19,1425278087461,4,455946,7,80,82,162,5023,1
SI_107,2015-03-02,07:35:24,1425278087461,4,466081,8,62,53,115,10135,1
SI_107,2015-03-02,07:35:34,1425278087461,4,473562,9,42,67,109,7481,1
SI_107,2015-03-02,07:35:41,1425278087461,4,482621,10,19,34,53,9059,1
SI_107,2015-03-02,07:35:50,1425278087461,4,489999,11,87,18,105,7378,1
SI_107,2015-03-02,07:35:58,1425278087461,4,503175,12,38,57,95,13176,1
SI_107,2015-03-02,07:36:11,1425278087461,4,517394,13,87,43,130,14219,1
SI_107,2015-03-02,07:36:25,1425278087461,4,523900,14,23,33,56,6506,1
SI_107,2015-03-02,07:36:32,1425278087461,4,539286,15,73,25,,15386,0
