id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_124,2015-03-19,22:35:03,1426800903514,1,11116,1,28,66,94,5436,1
SI_124,2015-03-19,22:35:08,1426800903514,1,16408,2,29,59,88,5289,1
SI_124,2015-03-19,22:35:14,1426800903514,1,24613,3,57,89,146,8204,1
SI_124,2015-03-19,22:35:22,1426800903514,1,30101,4,38,83,121,5486,1
SI_124,2015-03-19,22:35:27,1426800903514,1,37050,5,97,51,148,6948,1
SI_124,2015-03-19,22:35:34,1426800903514,1,51487,6,72,44,116,14436,1
SI_124,2015-03-19,22:35:49,1426800903514,1,60423,7,32,86,118,8935,1
SI_124,2015-03-19,22:35:58,1426800903514,1,64478,8,98,73,171,4055,1
SI_124,2015-03-19,22:36:02,1426800903514,1,68492,9,13,66,79,4013,1
SI_124,2015-03-19,22:36:06,1426800903514,1,72510,10,96,83,179,4017,1
SI_124,2015-03-19,22:36:10,1426800903514,1,78458,11,56,92,148,5947,1
SI_124,2015-03-19,22:36:16,1426800903514,1,84821,12,87,92,179,6361,1
SI_124,2015-03-19,22:36:22,1426800903514,1,90420,13,32,57,89,5598,1
SI_124,2015-03-19,22:36:28,1426800903514,1,94553,14,46,23,69,4131,1
SI_124,2015-03-19,22:36:32,1426800903514,1,100901,15,97,98,195,6347,1
SI_124,2015-03-19,22:36:38,1426800903514,1,104551,16,74,99,173,3649,1
SI_124,2015-03-19,22:36:42,1426800903514,1,108222,17,21,40,61,3670,1
SI_124,2015-03-19,22:36:46,1426800903514,1,111844,18,61,23,84,3621,1
SI_124,2015-03-19,22:36:49,1426800903514,1,122114,19,60,91,151,10268,1
SI_124,2015-03-19,22:36:59,1426800903514,1,125678,20,27,29,,3563,0
