id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_202,2015-10-16,12:30:43,1444991443760,1,10365,1,90,14,104,4679,1
SI_202,2015-10-16,12:30:48,1444991443760,1,26303,2,68,19,87,15937,1
SI_202,2015-10-16,12:31:04,1444991443760,1,37267,3,34,38,72,10963,1
SI_202,2015-10-16,12:31:15,1444991443760,1,42797,4,23,80,103,5528,1
SI_202,2015-10-16,12:31:20,1444991443760,1,51192,5,90,89,179,8394,1
SI_202,2015-10-16,12:31:29,1444991443760,1,68637,6,44,28,72,17443,1
SI_202,2015-10-16,12:31:46,1444991443760,1,74540,7,67,11,78,5903,1
SI_202,2015-10-16,12:31:52,1444991443760,1,80315,8,12,22,34,5773,1
SI_202,2015-10-16,12:31:58,1444991443760,1,111151,9,85,78,173,30834,0
SI_202,2015-10-16,12:32:29,1444991443760,1,120000,10,18,97,115,8848,1
SI_202,2015-10-16,12:32:38,1444991443760,1,125687,11,46,48,,5686,0
