id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_137,2015-04-22,00:28:19,1429655299218,4,402419,1,29,32,61,4740,1
SI_137,2015-04-22,00:28:23,1429655299218,4,408319,2,41,69,110,5898,1
SI_137,2015-04-22,00:28:29,1429655299218,4,412899,3,35,31,66,4579,1
SI_137,2015-04-22,00:28:34,1429655299218,4,416623,4,22,18,4,3722,0
SI_137,2015-04-22,00:28:38,1429655299218,4,424494,5,14,29,43,7870,1
SI_137,2015-04-22,00:28:46,1429655299218,4,429525,6,22,88,110,5029,1
SI_137,2015-04-22,00:28:51,1429655299218,4,442398,7,22,72,104,12871,0
SI_137,2015-04-22,00:29:03,1429655299218,4,451677,8,91,59,150,9277,1
SI_137,2015-04-22,00:29:13,1429655299218,4,463016,9,65,18,83,11338,1
SI_137,2015-04-22,00:29:24,1429655299218,4,467269,10,22,33,55,4253,1
SI_137,2015-04-22,00:29:28,1429655299218,4,479321,11,54,93,147,12051,1
SI_137,2015-04-22,00:29:40,1429655299218,4,481855,12,20,33,53,2533,1
SI_137,2015-04-22,00:29:43,1429655299218,4,487660,13,98,70,168,5805,1
SI_137,2015-04-22,00:29:49,1429655299218,4,490285,14,61,20,81,2622,1
SI_137,2015-04-22,00:29:51,1429655299218,4,492792,15,20,46,66,2506,1
SI_137,2015-04-22,00:29:54,1429655299218,4,498242,16,29,56,8,5449,0
SI_137,2015-04-22,00:29:59,1429655299218,4,508981,17,28,31,59,10737,1
SI_137,2015-04-22,00:30:10,1429655299218,4,515686,18,77,34,111,6703,1
SI_137,2015-04-22,00:30:17,1429655299218,4,517681,19,57,94,,1992,0
