id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_249,2016-03-03,15:37:15,,,3,293388,1,24,67,71,7209,0
SI_249,2016-03-03,15:37:22,,,3,303790,2,32,19,51,10402,1
SI_249,2016-03-03,15:37:32,,,3,312622,3,58,97,155,8832,1
SI_249,2016-03-03,15:37:41,,,3,323203,4,43,60,103,10581,1
SI_249,2016-03-03,15:37:52,,,3,328789,5,74,50,124,5585,1
SI_249,2016-03-03,15:37:57,,,3,344997,6,88,35,123,16208,1
SI_249,2016-03-03,15:38:13,,,3,352820,7,39,27,66,7823,1
SI_249,2016-03-03,15:38:21,,,3,356173,8,19,50,69,3352,1
SI_249,2016-03-03,15:38:25,,,3,362502,9,49,48,97,6329,1
SI_249,2016-03-03,15:38:31,,,3,369337,10,63,68,131,6835,1
SI_249,2016-03-03,15:38:38,,,3,380645,11,47,97,144,11308,1
SI_249,2016-03-03,15:38:49,,,3,387133,12,94,69,163,6487,1
SI_249,2016-03-03,15:38:56,,,3,394957,13,38,44,82,7823,1
SI_249,2016-03-03,15:39:03,,,3,400408,14,24,59,83,5451,1
SI_249,2016-03-03,15:39:09,,,3,404966,15,36,61,97,4558,1
SI_249,2016-03-03,15:39:13,,,3,406711,16,51,21,,1741,0
