id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_123,2015-03-19,22:01:34,1426798894376,1,11493,1,89,60,149,5729,1
SI_123,2015-03-19,22:01:40,1426798894376,1,15338,2,45,43,88,3845,1
SI_123,2015-03-19,22:01:43,1426798894376,1,21457,3,16,97,113,6119,1
SI_123,2015-03-19,22:01:50,1426798894376,1,28207,4,40,68,108,6750,1
SI_123,2015-03-19,22:01:56,1426798894376,1,33610,5,74,30,104,5403,1
SI_123,2015-03-19,22:02:02,1426798894376,1,39372,6,82,78,170,5761,0
SI_123,2015-03-19,22:02:07,1426798894376,1,44490,7,91,95,186,5118,1
SI_123,2015-03-19,22:02:13,1426798894376,1,49181,8,44,66,110,4691,1
SI_123,2015-03-19,22:02:17,1426798894376,1,57990,9,44,82,126,8809,1
SI_123,2015-03-19,22:02:26,1426798894376,1,61309,10,30,42,72,3319,1
SI_123,2015-03-19,22:02:29,1426798894376,1,67923,11,55,38,93,6614,1
SI_123,2015-03-19,22:02:36,1426798894376,1,72838,12,34,54,88,4915,1
SI_123,2015-03-19,22:02:41,1426798894376,1,76130,13,12,45,57,3292,1
SI_123,2015-03-19,22:02:44,1426798894376,1,80465,14,80,48,128,4335,1
SI_123,2015-03-19,22:02:49,1426798894376,1,88244,15,62,89,151,7779,1
SI_123,2015-03-19,22:02:56,1426798894376,1,95872,16,76,59,13,7628,0
SI_123,2015-03-19,22:03:04,1426798894376,1,111261,17,78,84,162,15389,1
SI_123,2015-03-19,22:03:19,1426798894376,1,118461,18,72,39,111,7200,1
SI_123,2015-03-19,22:03:27,1426798894376,1,125122,19,36,66,102,6660,1
SI_123,2015-03-19,22:03:33,1426798894376,1,125768,20,72,68,,646,0
