id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_292,2016-05-25,15:04:10,,,4,412171,1,70,37,107,3370,1
SI_292,2016-05-25,15:04:13,,,4,415302,2,63,50,113,3129,1
SI_292,2016-05-25,15:04:16,,,4,417823,3,36,74,110,2520,1
SI_292,2016-05-25,15:04:19,,,4,421079,4,91,71,162,3254,1
SI_292,2016-05-25,15:04:22,,,4,423763,5,13,35,48,2683,1
SI_292,2016-05-25,15:04:25,,,4,426889,6,12,31,43,3125,1
SI_292,2016-05-25,15:04:28,,,4,429861,7,22,70,92,2971,1
SI_292,2016-05-25,15:04:31,,,4,432215,8,37,20,57,2353,1
SI_292,2016-05-25,15:04:33,,,4,442972,9,17,45,62,10755,1
SI_292,2016-05-25,15:04:44,,,4,446885,10,31,56,87,3912,1
SI_292,2016-05-25,15:04:48,,,4,455435,11,38,19,57,8548,1
SI_292,2016-05-25,15:04:56,,,4,460224,12,64,48,112,4787,1
SI_292,2016-05-25,15:05:01,,,4,470709,13,44,45,89,10484,1
SI_292,2016-05-25,15:05:11,,,4,474936,14,51,54,105,4225,1
SI_292,2016-05-25,15:05:16,,,4,478195,15,22,50,72,3258,1
SI_292,2016-05-25,15:05:19,,,4,483195,16,49,14,63,4999,1
SI_292,2016-05-25,15:05:24,,,4,489147,17,27,16,43,5951,1
SI_292,2016-05-25,15:05:30,,,4,493928,18,50,13,63,4780,1
SI_292,2016-05-25,15:05:35,,,4,499431,19,73,78,151,5502,1
SI_292,2016-05-25,15:05:40,,,4,505124,20,24,70,94,5692,1
SI_292,2016-05-25,15:05:46,,,4,512606,21,88,18,106,7480,1
SI_292,2016-05-25,15:05:53,,,4,516287,22,52,52,104,3680,1
SI_292,2016-05-25,15:05:57,,,4,518458,23,50,50,100,2169,1
SI_292,2016-05-25,15:05:59,,,4,525340,24,66,85,151,6881,1
SI_292,2016-05-25,15:06:06,,,4,528799,25,76,51,,3458,0
