id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_171,2015-09-26,06:52:57,1443243177499,1,14845,1,93,83,176,9214,1
SI_171,2015-09-26,06:53:06,1443243177499,1,18967,2,51,47,98,4122,1
SI_171,2015-09-26,06:53:10,1443243177499,1,23766,3,12,66,78,4799,1
SI_171,2015-09-26,06:53:15,1443243177499,1,27751,4,82,15,97,3985,1
SI_171,2015-09-26,06:53:19,1443243177499,1,33234,5,81,89,170,5483,1
SI_171,2015-09-26,06:53:25,1443243177499,1,38366,6,68,31,99,5131,1
SI_171,2015-09-26,06:53:30,1443243177499,1,43399,7,48,32,80,5032,1
SI_171,2015-09-26,06:53:35,1443243177499,1,47151,8,46,40,86,3752,1
SI_171,2015-09-26,06:53:39,1443243177499,1,51229,9,14,20,34,4078,1
SI_171,2015-09-26,06:53:43,1443243177499,1,58904,10,92,99,191,7675,1
SI_171,2015-09-26,06:53:50,1443243177499,1,69245,11,25,79,104,10341,1
SI_171,2015-09-26,06:54:01,1443243177499,1,78586,12,97,31,128,9341,1
SI_171,2015-09-26,06:54:10,1443243177499,1,84098,13,23,75,98,5512,1
SI_171,2015-09-26,06:54:15,1443243177499,1,92505,14,38,35,73,8407,1
SI_171,2015-09-26,06:54:24,1443243177499,1,98933,15,63,65,128,6428,1
SI_171,2015-09-26,06:54:30,1443243177499,1,110069,16,88,68,156,11135,1
SI_171,2015-09-26,06:54:41,1443243177499,1,118688,17,36,85,121,8619,1
SI_171,2015-09-26,06:54:50,1443243177499,1,125632,18,69,94,,6943,0
