id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_206,2016-02-12,06:59:03,1455256743960,3,304811,1,96,97,191,6237,0
SI_206,2016-02-12,06:59:10,1455256743960,3,309214,2,42,67,109,4403,1
SI_206,2016-02-12,06:59:14,1455256743960,3,315572,3,54,38,92,6357,1
SI_206,2016-02-12,06:59:20,1455256743960,3,319641,4,87,26,113,4069,1
SI_206,2016-02-12,06:59:25,1455256743960,3,322765,5,11,16,27,3124,1
SI_206,2016-02-12,06:59:28,1455256743960,3,327726,6,75,91,166,4960,1
SI_206,2016-02-12,06:59:33,1455256743960,3,330774,7,41,33,74,3048,1
SI_206,2016-02-12,06:59:36,1455256743960,3,335748,8,89,12,101,4974,1
SI_206,2016-02-12,06:59:41,1455256743960,3,340990,9,32,47,79,5241,1
SI_206,2016-02-12,06:59:46,1455256743960,3,345324,10,80,47,127,4334,1
SI_206,2016-02-12,06:59:50,1455256743960,3,350503,11,75,57,132,5179,1
SI_206,2016-02-12,06:59:55,1455256743960,3,358332,12,91,99,190,7829,1
SI_206,2016-02-12,07:00:03,1455256743960,3,362851,13,93,51,144,4518,1
SI_206,2016-02-12,07:00:08,1455256743960,3,369865,14,96,65,169,7014,0
SI_206,2016-02-12,07:00:15,1455256743960,3,373363,15,62,13,75,3497,1
SI_206,2016-02-12,07:00:18,1455256743960,3,379742,16,21,86,107,6379,1
SI_206,2016-02-12,07:00:25,1455256743960,3,384164,17,57,43,100,4422,1
SI_206,2016-02-12,07:00:29,1455256743960,3,392667,18,38,93,131,8503,1
SI_206,2016-02-12,07:00:38,1455256743960,3,403435,19,64,42,106,10767,1
SI_206,2016-02-12,07:00:48,1455256743960,3,408877,20,16,93,109,5442,1
SI_206,2016-02-12,07:00:54,1455256743960,3,415704,21,47,17,64,6827,1
SI_206,2016-02-12,07:01:01,1455256743960,3,418583,22,34,98,,2879,0
