id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_189,2015-12-05,12:21:59,1449314519280,1,9961,1,14,29,43,4104,1
SI_189,2015-12-05,12:22:03,1449314519280,1,16476,2,46,39,85,6515,1
SI_189,2015-12-05,12:22:09,1449314519280,1,20722,3,75,39,114,4246,1
SI_189,2015-12-05,12:22:14,1449314519280,1,23742,4,86,40,126,3019,1
SI_189,2015-12-05,12:22:17,1449314519280,1,30770,5,88,19,107,7028,1
SI_189,2015-12-05,12:22:24,1449314519280,1,34551,6,95,21,116,3781,1
SI_189,2015-12-05,12:22:27,1449314519280,1,37034,7,37,13,50,2482,1
SI_189,2015-12-05,12:22:30,1449314519280,1,42815,8,95,29,114,5781,0
SI_189,2015-12-05,12:22:36,1449314519280,1,46381,9,30,45,5,3566,0
SI_189,2015-12-05,12:22:39,1449314519280,1,51173,10,51,47,98,4792,1
SI_189,2015-12-05,12:22:44,1449314519280,1,53729,11,75,24,99,2556,1
SI_189,2015-12-05,12:22:47,1449314519280,1,56802,12,15,74,99,3073,0
SI_189,2015-12-05,12:22:50,1449314519280,1,59096,13,20,41,61,2293,1
SI_189,2015-12-05,12:22:52,1449314519280,1,61451,14,70,25,95,2355,1
SI_189,2015-12-05,12:22:54,1449314519280,1,63775,15,15,75,100,2324,0
SI_189,2015-12-05,12:22:57,1449314519280,1,69659,16,19,36,55,5884,1
SI_189,2015-12-05,12:23:03,1449314519280,1,75017,17,49,49,98,5358,1
SI_189,2015-12-05,12:23:08,1449314519280,1,78469,18,95,91,186,3452,1
SI_189,2015-12-05,12:23:11,1449314519280,1,82875,19,41,28,69,4405,1
SI_189,2015-12-05,12:23:16,1449314519280,1,87392,20,92,36,128,4517,1
SI_189,2015-12-05,12:23:20,1449314519280,1,92297,21,42,94,136,4905,1
SI_189,2015-12-05,12:23:25,1449314519280,1,96554,22,12,86,98,4257,1
SI_189,2015-12-05,12:23:29,1449314519280,1,101152,23,83,66,149,4598,1
SI_189,2015-12-05,12:23:34,1449314519280,1,105977,24,41,74,115,4825,1
SI_189,2015-12-05,12:23:39,1449314519280,1,113352,25,49,56,105,7375,1
SI_189,2015-12-05,12:23:46,1449314519280,1,119694,26,69,94,163,6342,1
SI_189,2015-12-05,12:23:53,1449314519280,1,125864,27,29,28,,6169,0
