id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_451,2016-03-08,08:03:50,,,3,381499,1,32,69,101,8848,1
SI_451,2016-03-08,08:03:59,,,3,394424,2,27,62,89,12925,1
SI_451,2016-03-08,08:04:12,,,3,408717,3,69,28,97,14293,1
SI_451,2016-03-08,08:04:26,,,3,420601,4,86,16,104,11884,0
SI_451,2016-03-08,08:04:38,,,3,432666,5,97,28,125,12065,1
SI_451,2016-03-08,08:04:50,,,3,454667,6,62,86,162,22001,0
SI_451,2016-03-08,08:05:12,,,3,459550,7,33,55,88,4883,1
SI_451,2016-03-08,08:05:17,,,3,464139,8,21,38,59,4589,1
SI_451,2016-03-08,08:05:22,,,3,471912,9,23,92,125,7773,0
SI_451,2016-03-08,08:05:29,,,3,484339,10,78,37,115,12427,1
SI_451,2016-03-08,08:05:42,,,3,488422,11,28,40,48,4083,0
SI_451,2016-03-08,08:05:46,,,3,492657,12,90,52,,4235,0
