id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_266,2016-03-09,06:19:51,,,5,554009,1,72,21,93,4549,1
SI_266,2016-03-09,06:19:55,,,5,556974,2,53,11,64,2964,1
SI_266,2016-03-09,06:19:58,,,5,563192,3,94,95,189,6216,1
SI_266,2016-03-09,06:20:04,,,5,568362,4,71,54,125,5169,1
SI_266,2016-03-09,06:20:09,,,5,573437,5,23,13,36,5075,1
SI_266,2016-03-09,06:20:14,,,5,582207,6,19,58,87,8769,0
SI_266,2016-03-09,06:20:23,,,5,595349,7,85,39,124,13141,1
SI_266,2016-03-09,06:20:36,,,5,599912,8,41,27,68,4562,1
SI_266,2016-03-09,06:20:41,,,5,607017,9,55,48,103,7104,1
SI_266,2016-03-09,06:20:48,,,5,611075,10,82,40,122,4056,1
SI_266,2016-03-09,06:20:52,,,5,615543,11,32,43,75,4467,1
SI_266,2016-03-09,06:20:57,,,5,618346,12,40,42,82,2801,1
SI_266,2016-03-09,06:20:59,,,5,627899,13,69,55,124,9551,1
SI_266,2016-03-09,06:21:09,,,5,633194,14,57,27,84,5293,1
SI_266,2016-03-09,06:21:14,,,5,636254,15,32,21,53,3058,1
SI_266,2016-03-09,06:21:17,,,5,641013,16,25,55,80,4759,1
SI_266,2016-03-09,06:21:22,,,5,646947,17,56,53,109,5933,1
SI_266,2016-03-09,06:21:28,,,5,655887,18,37,36,73,8938,1
SI_266,2016-03-09,06:21:37,,,5,660846,19,90,65,155,4957,1
SI_266,2016-03-09,06:21:42,,,5,665808,20,54,16,70,4961,1
SI_266,2016-03-09,06:21:47,,,5,669459,21,65,41,,3648,0
