id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_130,2015-04-16,16:42:00,1429195320921,5,561116,1,49,41,90,4876,1
SI_130,2015-04-16,16:42:05,1429195320921,5,567516,2,48,64,112,6397,1
SI_130,2015-04-16,16:42:12,1429195320921,5,572478,3,81,86,167,4959,1
SI_130,2015-04-16,16:42:17,1429195320921,5,578143,4,22,87,109,5663,1
SI_130,2015-04-16,16:42:22,1429195320921,5,583540,5,11,27,38,5395,1
SI_130,2015-04-16,16:42:28,1429195320921,5,597529,6,55,91,146,13984,1
SI_130,2015-04-16,16:42:42,1429195320921,5,603917,7,91,56,147,6387,1
SI_130,2015-04-16,16:42:48,1429195320921,5,612754,8,87,90,177,8836,1
SI_130,2015-04-16,16:42:57,1429195320921,5,619512,9,53,21,74,6756,1
SI_130,2015-04-16,16:43:04,1429195320921,5,629066,10,67,54,101,9553,0
SI_130,2015-04-16,16:43:13,1429195320921,5,638823,11,44,59,10,9755,0
SI_130,2015-04-16,16:43:23,1429195320921,5,650452,12,69,24,93,11627,1
SI_130,2015-04-16,16:43:35,1429195320921,5,657431,13,79,82,161,6977,1
SI_130,2015-04-16,16:43:42,1429195320921,5,676240,14,59,29,,18807,0
