id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_431,2016-01-27,16:16:54,1453907814536,1,9106,1,45,90,135,3374,1
SI_431,2016-01-27,16:16:57,1453907814536,1,11980,2,36,71,107,2874,1
SI_431,2016-01-27,16:17:00,1453907814536,1,14566,3,50,19,69,2586,1
SI_431,2016-01-27,16:17:03,1453907814536,1,17633,4,97,43,140,3067,1
SI_431,2016-01-27,16:17:06,1453907814536,1,23157,5,82,38,120,5524,1
SI_431,2016-01-27,16:17:11,1453907814536,1,25777,6,15,12,27,2620,1
SI_431,2016-01-27,16:17:14,1453907814536,1,29245,7,22,68,90,3468,1
SI_431,2016-01-27,16:17:18,1453907814536,1,45599,8,32,79,111,16354,1
SI_431,2016-01-27,16:17:34,1453907814536,1,48872,9,26,61,87,3273,1
SI_431,2016-01-27,16:17:37,1453907814536,1,58154,10,51,60,111,9282,1
SI_431,2016-01-27,16:17:46,1453907814536,1,61186,11,90,59,149,3032,1
SI_431,2016-01-27,16:17:49,1453907814536,1,65655,12,88,65,153,4469,1
SI_431,2016-01-27,16:17:54,1453907814536,1,71005,13,68,59,127,5350,1
SI_431,2016-01-27,16:17:59,1453907814536,1,75154,14,89,30,119,4149,1
SI_431,2016-01-27,16:18:03,1453907814536,1,77663,15,82,40,122,2509,1
SI_431,2016-01-27,16:18:06,1453907814536,1,80114,16,42,13,55,2450,1
SI_431,2016-01-27,16:18:08,1453907814536,1,83482,17,29,42,71,3368,1
SI_431,2016-01-27,16:18:12,1453907814536,1,88131,18,21,11,32,4649,1
SI_431,2016-01-27,16:18:16,1453907814536,1,93489,19,26,83,109,5358,1
SI_431,2016-01-27,16:18:22,1453907814536,1,96639,20,81,47,128,3150,1
SI_431,2016-01-27,16:18:25,1453907814536,1,102014,21,81,27,108,5375,1
SI_431,2016-01-27,16:18:30,1453907814536,1,105015,22,40,64,104,3001,1
SI_431,2016-01-27,16:18:33,1453907814536,1,108180,23,84,12,95,3165,0
SI_431,2016-01-27,16:18:36,1453907814536,1,114837,24,77,89,166,6657,1
SI_431,2016-01-27,16:18:43,1453907814536,1,119964,25,16,23,39,5127,1
SI_431,2016-01-27,16:18:48,1453907814536,1,125596,26,42,79,121,5632,1
SI_431,2016-01-27,16:18:54,1453907814536,1,125736,27,80,35,,139,0
