id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_184,2015-10-22,22:44:40,1445546680685,5,663360,1,94,33,127,11493,1
SI_184,2015-10-22,22:44:52,1445546680685,5,674873,2,83,48,131,11513,1
SI_184,2015-10-22,22:45:03,1445546680685,5,684525,3,69,98,167,9651,1
SI_184,2015-10-22,22:45:13,1445546680685,5,688997,4,93,87,18,4472,0
SI_184,2015-10-22,22:45:17,1445546680685,5,698125,5,41,95,136,9128,1
SI_184,2015-10-22,22:45:26,1445546680685,5,701501,6,98,32,130,3376,1
SI_184,2015-10-22,22:45:30,1445546680685,5,708222,7,52,22,74,6721,1
SI_184,2015-10-22,22:45:37,1445546680685,5,712494,8,64,42,106,4272,1
SI_184,2015-10-22,22:45:41,1445546680685,5,718408,9,82,17,99,5914,1
SI_184,2015-10-22,22:45:47,1445546680685,5,726472,10,82,76,158,8064,1
SI_184,2015-10-22,22:45:55,1445546680685,5,734101,11,26,96,124,7629,0
SI_184,2015-10-22,22:46:02,1445546680685,5,738232,12,71,30,101,4131,1
SI_184,2015-10-22,22:46:07,1445546680685,5,746392,13,16,28,44,8160,1
SI_184,2015-10-22,22:46:15,1445546680685,5,761776,14,87,94,181,15384,1
SI_184,2015-10-22,22:46:30,1445546680685,5,771876,15,87,19,,10100,0
