id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_282,2016-04-09,10:31:49,,,3,264374,1,74,48,122,8775,1
SI_282,2016-04-09,10:31:58,,,3,269688,2,52,74,126,5314,1
SI_282,2016-04-09,10:32:03,,,3,273674,3,11,67,78,3986,1
SI_282,2016-04-09,10:32:07,,,3,276867,4,40,80,120,3193,1
SI_282,2016-04-09,10:32:11,,,3,284208,5,45,97,142,7340,1
SI_282,2016-04-09,10:32:18,,,3,291816,6,57,82,139,7607,1
SI_282,2016-04-09,10:32:26,,,3,298993,7,92,81,169,7177,0
SI_282,2016-04-09,10:32:33,,,3,305634,8,54,76,130,6641,1
SI_282,2016-04-09,10:32:39,,,3,308353,9,96,90,186,2718,1
SI_282,2016-04-09,10:32:42,,,3,310703,10,60,63,123,2350,1
SI_282,2016-04-09,10:32:44,,,3,315744,11,78,76,154,5040,1
SI_282,2016-04-09,10:32:49,,,3,325075,12,87,87,174,9331,1
SI_282,2016-04-09,10:32:59,,,3,332564,13,78,38,114,7489,0
SI_282,2016-04-09,10:33:06,,,3,340563,14,63,84,147,7999,1
SI_282,2016-04-09,10:33:14,,,3,346005,15,49,57,106,5442,1
SI_282,2016-04-09,10:33:20,,,3,356993,16,68,59,126,10988,0
SI_282,2016-04-09,10:33:31,,,3,361050,17,59,31,90,4057,1
SI_282,2016-04-09,10:33:35,,,3,366404,18,51,78,129,5354,1
SI_282,2016-04-09,10:33:40,,,3,373121,19,82,18,100,6717,1
SI_282,2016-04-09,10:33:47,,,3,375598,20,40,77,,2477,0
