id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_281,2016-04-09,14:10:47,,,3,275237,1,62,25,87,3140,1
SI_281,2016-04-09,14:10:50,,,3,279474,2,85,73,158,4235,1
SI_281,2016-04-09,14:10:55,,,3,283358,3,21,14,35,3880,1
SI_281,2016-04-09,14:10:58,,,3,288159,4,57,44,101,4798,1
SI_281,2016-04-09,14:11:03,,,3,294419,5,79,15,94,6259,1
SI_281,2016-04-09,14:11:10,,,3,299510,6,15,42,57,5090,1
SI_281,2016-04-09,14:11:15,,,3,304587,7,64,98,162,5076,1
SI_281,2016-04-09,14:11:20,,,3,308265,8,43,25,68,3671,1
SI_281,2016-04-09,14:11:23,,,3,311333,9,58,12,70,3065,1
SI_281,2016-04-09,14:11:26,,,3,315577,10,23,56,79,4243,1
SI_281,2016-04-09,14:11:31,,,3,319575,11,90,43,133,3997,1
SI_281,2016-04-09,14:11:35,,,3,327027,12,77,63,160,7451,0
SI_281,2016-04-09,14:11:42,,,3,337759,13,49,32,81,10732,1
SI_281,2016-04-09,14:11:53,,,3,347741,14,25,58,83,9980,1
SI_281,2016-04-09,14:12:03,,,3,350835,15,61,12,73,3094,1
SI_281,2016-04-09,14:12:06,,,3,355373,16,66,92,158,4537,1
SI_281,2016-04-09,14:12:10,,,3,362277,17,66,71,138,6903,0
SI_281,2016-04-09,14:12:17,,,3,367961,18,62,88,150,5683,1
SI_281,2016-04-09,14:12:23,,,3,382903,19,37,47,84,14940,1
SI_281,2016-04-09,14:12:38,,,3,391175,20,38,49,87,8271,1
SI_281,2016-04-09,14:12:46,,,3,392093,21,14,16,,918,0
