id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_263,2016-03-30,10:37:05,,,4,488596,1,63,37,100,6296,1
SI_263,2016-03-30,10:37:12,,,4,496897,2,95,56,151,8300,1
SI_263,2016-03-30,10:37:20,,,4,502229,3,30,73,103,5331,1
SI_263,2016-03-30,10:37:25,,,4,510685,4,18,38,56,8456,1
SI_263,2016-03-30,10:37:34,,,4,527340,5,82,84,166,16655,1
SI_263,2016-03-30,10:37:50,,,4,532354,6,40,62,102,5014,1
SI_263,2016-03-30,10:37:55,,,4,540688,7,52,35,87,8334,1
SI_263,2016-03-30,10:38:04,,,4,546133,8,90,44,134,5445,1
SI_263,2016-03-30,10:38:09,,,4,557742,9,78,44,122,11608,1
SI_263,2016-03-30,10:38:21,,,4,567724,10,46,37,83,9982,1
SI_263,2016-03-30,10:38:31,,,4,573628,11,12,77,89,5904,1
SI_263,2016-03-30,10:38:37,,,4,589773,12,76,98,174,16145,1
SI_263,2016-03-30,10:38:53,,,4,593826,13,31,33,64,4053,1
SI_263,2016-03-30,10:38:57,,,4,601031,14,18,19,37,7205,1
SI_263,2016-03-30,10:39:04,,,4,602302,15,85,24,,1271,0
