id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_249,2016-03-03,07:18:44,,,4,468589,1,18,96,112,8205,0
SI_249,2016-03-03,07:18:52,,,4,473366,2,73,78,151,4777,1
SI_249,2016-03-03,07:18:57,,,4,478805,3,19,72,91,5439,1
SI_249,2016-03-03,07:19:02,,,4,494210,4,69,18,87,15405,1
SI_249,2016-03-03,07:19:17,,,4,497773,5,20,61,71,3562,0
SI_249,2016-03-03,07:19:21,,,4,507903,6,48,85,133,10130,1
SI_249,2016-03-03,07:19:31,,,4,514189,7,17,55,72,6285,1
SI_249,2016-03-03,07:19:37,,,4,520850,8,56,33,89,6661,1
SI_249,2016-03-03,07:19:44,,,4,526548,9,61,95,16,5698,0
SI_249,2016-03-03,07:19:50,,,4,543212,10,22,81,103,16663,1
SI_249,2016-03-03,07:20:06,,,4,547524,11,50,16,66,4312,1
SI_249,2016-03-03,07:20:11,,,4,553409,12,51,62,113,5885,1
SI_249,2016-03-03,07:20:17,,,4,559935,13,34,52,86,6526,1
SI_249,2016-03-03,07:20:23,,,4,564340,14,43,19,62,4404,1
SI_249,2016-03-03,07:20:28,,,4,568276,15,67,11,78,3936,1
SI_249,2016-03-03,07:20:32,,,4,580558,16,36,93,,12282,0
