id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_239,2016-02-06,12:45:10,1454759110099,4,405663,1,19,69,88,4381,1
SI_239,2016-02-06,12:45:14,1454759110099,4,423673,2,37,93,120,18010,0
SI_239,2016-02-06,12:45:32,1454759110099,4,442846,3,63,69,132,19173,1
SI_239,2016-02-06,12:45:51,1454759110099,4,455821,4,36,93,129,12975,1
SI_239,2016-02-06,12:46:04,1454759110099,4,460834,5,22,84,10,5013,0
SI_239,2016-02-06,12:46:09,1454759110099,4,468419,6,41,60,101,7585,1
SI_239,2016-02-06,12:46:17,1454759110099,4,471800,7,70,27,97,3381,1
SI_239,2016-02-06,12:46:20,1454759110099,4,481311,8,95,52,147,9510,1
SI_239,2016-02-06,12:46:30,1454759110099,4,488578,9,37,19,56,7267,1
SI_239,2016-02-06,12:46:37,1454759110099,4,505910,10,57,69,126,17332,1
SI_239,2016-02-06,12:46:54,1454759110099,4,511170,11,24,73,97,5260,1
SI_239,2016-02-06,12:46:59,1454759110099,4,519228,12,60,51,111,8058,1
SI_239,2016-02-06,12:47:08,1454759110099,4,521287,13,92,91,,2059,0
