id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_143,2015-05-10,22:31:16,1431289876388,2,157038,1,75,21,96,4090,1
SI_143,2015-05-10,22:31:20,1431289876388,2,163465,2,35,72,107,6427,1
SI_143,2015-05-10,22:31:26,1431289876388,2,167072,3,74,12,86,3606,1
SI_143,2015-05-10,22:31:30,1431289876388,2,172200,4,63,91,154,5125,1
SI_143,2015-05-10,22:31:35,1431289876388,2,178078,5,98,30,128,5876,1
SI_143,2015-05-10,22:31:41,1431289876388,2,184505,6,81,79,160,6425,1
SI_143,2015-05-10,22:31:47,1431289876388,2,196367,7,25,34,59,11860,1
SI_143,2015-05-10,22:31:59,1431289876388,2,199426,8,50,34,84,3056,1
SI_143,2015-05-10,22:32:02,1431289876388,2,206974,9,98,67,165,7546,1
SI_143,2015-05-10,22:32:10,1431289876388,2,223193,10,67,46,113,16218,1
