id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_252,2016-03-07,21:35:37,,,2,177590,1,93,23,116,7464,1
SI_252,2016-03-07,21:35:44,,,2,184072,2,50,83,133,6481,1
SI_252,2016-03-07,21:35:51,,,2,190761,3,62,19,81,6689,1
SI_252,2016-03-07,21:35:58,,,2,199713,4,53,35,88,8952,1
SI_252,2016-03-07,21:36:07,,,2,209437,5,16,58,74,9724,1
SI_252,2016-03-07,21:36:16,,,2,216623,6,89,20,109,7186,1
SI_252,2016-03-07,21:36:23,,,2,223169,7,78,52,130,6546,1
SI_252,2016-03-07,21:36:30,,,2,233387,8,36,41,77,10218,1
SI_252,2016-03-07,21:36:40,,,2,241863,9,37,15,52,8476,1
SI_252,2016-03-07,21:36:49,,,2,250658,10,95,45,140,8795,1
SI_252,2016-03-07,21:36:57,,,2,259030,11,90,58,148,8372,1
SI_252,2016-03-07,21:37:06,,,2,268838,12,68,64,134,9808,0
SI_252,2016-03-07,21:37:16,,,2,274239,13,36,61,97,5400,1
SI_252,2016-03-07,21:37:21,,,2,289210,14,86,75,161,14971,1
SI_252,2016-03-07,21:37:36,,,2,290131,15,57,77,,921,0
