id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_188,2015-10-11,23:06:09,1444597569341,2,159352,1,84,45,129,5687,1
SI_188,2015-10-11,23:06:15,1444597569341,2,166718,2,67,80,147,7359,1
SI_188,2015-10-11,23:06:22,1444597569341,2,169847,3,42,54,96,3128,1
SI_188,2015-10-11,23:06:25,1444597569341,2,173002,4,31,46,77,3155,1
SI_188,2015-10-11,23:06:28,1444597569341,2,176698,5,80,51,131,3694,1
SI_188,2015-10-11,23:06:32,1444597569341,2,180360,6,74,35,109,3658,1
SI_188,2015-10-11,23:06:36,1444597569341,2,184179,7,22,76,98,3816,1
SI_188,2015-10-11,23:06:39,1444597569341,2,187173,8,41,55,96,2990,1
SI_188,2015-10-11,23:06:42,1444597569341,2,192931,9,51,79,130,5757,1
SI_188,2015-10-11,23:06:48,1444597569341,2,195810,10,22,63,85,2861,1
SI_188,2015-10-11,23:06:51,1444597569341,2,198442,11,64,25,89,2631,1
SI_188,2015-10-11,23:06:54,1444597569341,2,202220,12,14,25,39,3777,1
SI_188,2015-10-11,23:06:57,1444597569341,2,205072,13,40,63,103,2851,1
SI_188,2015-10-11,23:07:00,1444597569341,2,209096,14,67,69,136,4024,1
SI_188,2015-10-11,23:07:04,1444597569341,2,213742,15,38,37,75,4646,1
SI_188,2015-10-11,23:07:09,1444597569341,2,216316,16,31,42,73,2573,1
SI_188,2015-10-11,23:07:11,1444597569341,2,220731,17,72,95,167,4414,1
SI_188,2015-10-11,23:07:16,1444597569341,2,225240,18,88,25,113,4507,1
SI_188,2015-10-11,23:07:20,1444597569341,2,229180,19,30,43,73,3939,1
SI_188,2015-10-11,23:07:24,1444597569341,2,231530,20,20,67,87,2348,1
SI_188,2015-10-11,23:07:27,1444597569341,2,236568,21,94,74,168,5037,1
SI_188,2015-10-11,23:07:32,1444597569341,2,240479,22,18,13,31,3908,1
SI_188,2015-10-11,23:07:36,1444597569341,2,244980,23,33,98,131,4499,1
SI_188,2015-10-11,23:07:40,1444597569341,2,249423,24,37,64,101,4442,1
SI_188,2015-10-11,23:07:45,1444597569341,2,254424,25,45,25,70,5001,1
SI_188,2015-10-11,23:07:50,1444597569341,2,257384,26,34,40,74,2954,1
SI_188,2015-10-11,23:07:53,1444597569341,2,261386,27,15,43,58,4001,1
SI_188,2015-10-11,23:07:57,1444597569341,2,264425,28,46,66,112,3034,1
SI_188,2015-10-11,23:08:00,1444597569341,2,267937,29,24,47,71,3511,1
SI_188,2015-10-11,23:08:03,1444597569341,2,271689,30,71,90,161,3750,1
SI_188,2015-10-11,23:08:07,1444597569341,2,273666,31,21,60,,1974,0
