id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_577,2016-05-10,10:32:17,,,3,262434,1,74,23,96,4325,0
SI_577,2016-05-10,10:32:21,,,3,267450,2,78,88,166,5016,1
SI_577,2016-05-10,10:32:26,,,3,271469,3,68,63,131,4019,1
SI_577,2016-05-10,10:32:30,,,3,274565,4,49,60,109,3096,1
SI_577,2016-05-10,10:32:33,,,3,279233,5,46,69,115,4668,1
SI_577,2016-05-10,10:32:38,,,3,283983,6,79,85,164,4750,1
SI_577,2016-05-10,10:32:43,,,3,286587,7,20,18,38,2604,1
SI_577,2016-05-10,10:32:45,,,3,291767,8,19,77,96,5180,1
SI_577,2016-05-10,10:32:50,,,3,295701,9,68,31,99,3934,1
SI_577,2016-05-10,10:32:54,,,3,298817,10,63,21,84,3116,1
SI_577,2016-05-10,10:32:57,,,3,306275,11,89,31,12,7458,0
SI_577,2016-05-10,10:33:05,,,3,308119,12,63,13,120,1844,0
SI_577,2016-05-10,10:33:07,,,3,312285,13,81,21,102,4166,1
SI_577,2016-05-10,10:33:11,,,3,316906,14,65,62,127,4621,1
SI_577,2016-05-10,10:33:16,,,3,321903,15,14,37,51,4997,1
SI_577,2016-05-10,10:33:21,,,3,328505,16,56,68,124,6602,1
SI_577,2016-05-10,10:33:27,,,3,332772,17,58,53,111,4267,1
SI_577,2016-05-10,10:33:31,,,3,337125,18,56,25,81,4353,1
SI_577,2016-05-10,10:33:36,,,3,340955,19,72,79,151,3830,1
SI_577,2016-05-10,10:33:40,,,3,345106,20,26,27,53,4151,1
SI_577,2016-05-10,10:33:44,,,3,347592,21,44,40,84,2485,1
SI_577,2016-05-10,10:33:46,,,3,351824,22,13,59,72,4232,1
SI_577,2016-05-10,10:33:50,,,3,355491,23,82,87,169,3667,1
SI_577,2016-05-10,10:33:54,,,3,361807,24,95,26,121,6316,1
SI_577,2016-05-10,10:34:00,,,3,368240,25,94,27,121,6433,1
SI_577,2016-05-10,10:34:07,,,3,372323,26,60,94,154,4083,1
SI_577,2016-05-10,10:34:11,,,3,378115,27,69,91,,5791,0
