id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_232,2016-01-27,16:51:30,1453909890285,2,160616,1,74,69,143,19095,1
SI_232,2016-01-27,16:51:49,1453909890285,2,174164,2,57,66,123,13544,1
SI_232,2016-01-27,16:52:02,1453909890285,2,187462,3,79,52,131,13296,1
SI_232,2016-01-27,16:52:16,1453909890285,2,197506,4,52,35,87,10042,1
SI_232,2016-01-27,16:52:26,1453909890285,2,208297,5,73,49,122,10790,1
SI_232,2016-01-27,16:52:37,1453909890285,2,219527,6,92,17,109,11229,1
SI_232,2016-01-27,16:52:48,1453909890285,2,233818,7,59,95,154,14290,1
SI_232,2016-01-27,16:53:02,1453909890285,2,238463,8,33,23,56,4644,1
SI_232,2016-01-27,16:53:07,1453909890285,2,242195,9,80,21,101,3730,1
SI_232,2016-01-27,16:53:10,1453909890285,2,251217,10,79,90,151,9021,0
SI_232,2016-01-27,16:53:19,1453909890285,2,258454,11,37,16,53,7236,1
SI_232,2016-01-27,16:53:27,1453909890285,2,260855,12,34,30,64,2400,1
SI_232,2016-01-27,16:53:29,1453909890285,2,261521,13,66,56,,664,0
