id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_275,2016-03-23,15:31:47,,,4,430937,1,84,39,123,8727,1
SI_275,2016-03-23,15:31:56,,,4,435771,2,47,87,134,4833,1
SI_275,2016-03-23,15:32:01,,,4,440524,3,94,54,148,4752,1
SI_275,2016-03-23,15:32:05,,,4,443924,4,83,42,125,3400,1
SI_275,2016-03-23,15:32:09,,,4,450679,5,87,67,154,6754,1
SI_275,2016-03-23,15:32:16,,,4,453950,6,26,85,111,3268,1
SI_275,2016-03-23,15:32:19,,,4,465383,7,79,59,148,11432,0
SI_275,2016-03-23,15:32:30,,,4,468132,8,27,70,97,2749,1
SI_275,2016-03-23,15:32:33,,,4,471672,9,34,79,113,3539,1
SI_275,2016-03-23,15:32:37,,,4,475122,10,15,53,68,3450,1
SI_275,2016-03-23,15:32:40,,,4,478770,11,53,76,129,3648,1
SI_275,2016-03-23,15:32:44,,,4,482362,12,93,30,123,3589,1
SI_275,2016-03-23,15:32:47,,,4,487659,13,85,76,161,5296,1
SI_275,2016-03-23,15:32:53,,,4,497507,14,50,18,68,9847,1
SI_275,2016-03-23,15:33:02,,,4,502118,15,34,93,127,4610,1
SI_275,2016-03-23,15:33:07,,,4,505082,16,72,24,96,2963,1
SI_275,2016-03-23,15:33:10,,,4,510721,17,94,75,169,5638,1
SI_275,2016-03-23,15:33:16,,,4,513643,18,31,48,79,2922,1
SI_275,2016-03-23,15:33:19,,,4,519085,19,38,78,116,5442,1
SI_275,2016-03-23,15:33:24,,,4,528545,20,72,46,118,9460,1
SI_275,2016-03-23,15:33:33,,,4,532324,21,17,96,113,3779,1
SI_275,2016-03-23,15:33:37,,,4,535096,22,35,15,50,2772,1
SI_275,2016-03-23,15:33:40,,,4,538812,23,57,93,16,3716,0
SI_275,2016-03-23,15:33:44,,,4,542212,24,19,39,,3400,0
