id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_124,2015-03-20,16:24:44,1426865084697,1,10115,1,31,80,111,4426,1
SI_124,2015-03-20,16:24:49,1426865084697,1,16204,2,67,82,149,6085,1
SI_124,2015-03-20,16:24:55,1426865084697,1,19976,3,67,71,138,3770,1
SI_124,2015-03-20,16:24:58,1426865084697,1,38382,4,50,89,139,18405,1
SI_124,2015-03-20,16:25:17,1426865084697,1,44482,5,39,63,102,6099,1
SI_124,2015-03-20,16:25:23,1426865084697,1,51914,6,77,54,131,7430,1
SI_124,2015-03-20,16:25:30,1426865084697,1,56200,7,73,87,160,4285,1
SI_124,2015-03-20,16:25:35,1426865084697,1,61018,8,34,38,72,4817,1
SI_124,2015-03-20,16:25:40,1426865084697,1,66918,9,93,59,152,5899,1
SI_124,2015-03-20,16:25:45,1426865084697,1,75687,10,88,49,137,8767,1
SI_124,2015-03-20,16:25:54,1426865084697,1,87010,11,86,79,165,11322,1
SI_124,2015-03-20,16:26:06,1426865084697,1,92389,12,33,69,102,5378,1
SI_124,2015-03-20,16:26:11,1426865084697,1,102443,13,29,78,107,10052,1
SI_124,2015-03-20,16:26:21,1426865084697,1,106291,14,23,35,58,3847,1
SI_124,2015-03-20,16:26:25,1426865084697,1,110387,15,16,35,51,4094,1
SI_124,2015-03-20,16:26:29,1426865084697,1,113407,16,61,37,98,3016,1
SI_124,2015-03-20,16:26:32,1426865084697,1,117073,17,75,14,89,3665,1
SI_124,2015-03-20,16:26:36,1426865084697,1,124809,18,51,62,113,7735,1
SI_124,2015-03-20,16:26:43,1426865084697,1,125684,19,82,12,,874,0
