id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
Sl_203,2015-10-27,12:35:54,1445945754473,2,151642,1,66,16,82,5400,1
Sl_203,2015-10-27,12:35:59,1445945754473,2,159744,2,97,36,143,8101,0
Sl_203,2015-10-27,12:36:07,1445945754473,2,163639,3,72,12,84,3894,1
Sl_203,2015-10-27,12:36:11,1445945754473,2,169289,4,47,54,101,5650,1
Sl_203,2015-10-27,12:36:17,1445945754473,2,172823,5,47,42,89,3533,1
Sl_203,2015-10-27,12:36:21,1445945754473,2,178642,6,65,17,82,5819,1
Sl_203,2015-10-27,12:36:26,1445945754473,2,182925,7,23,51,74,4283,1
Sl_203,2015-10-27,12:36:31,1445945754473,2,189874,8,87,90,177,6949,1
Sl_203,2015-10-27,12:36:38,1445945754473,2,195611,9,31,94,125,5737,1
Sl_203,2015-10-27,12:36:43,1445945754473,2,200342,10,24,32,56,4731,1
Sl_203,2015-10-27,12:36:48,1445945754473,2,210280,11,86,39,125,9938,1
Sl_203,2015-10-27,12:36:58,1445945754473,2,216063,12,44,19,63,5783,1
Sl_203,2015-10-27,12:37:04,1445945754473,2,220097,13,51,22,73,4034,1
Sl_203,2015-10-27,12:37:08,1445945754473,2,226011,14,38,15,53,5914,1
Sl_203,2015-10-27,12:37:14,1445945754473,2,232696,15,55,38,93,6685,1
Sl_203,2015-10-27,12:37:20,1445945754473,2,237699,16,95,94,189,5003,1
Sl_203,2015-10-27,12:37:25,1445945754473,2,243916,17,81,77,158,6217,1
Sl_203,2015-10-27,12:37:32,1445945754473,2,249230,18,74,94,168,5314,1
Sl_203,2015-10-27,12:37:37,1445945754473,2,255849,19,92,25,117,6619,1
Sl_203,2015-10-27,12:37:44,1445945754473,2,264005,20,77,66,143,8156,1
Sl_203,2015-10-27,12:37:52,1445945754473,2,266252,21,84,21,,2247,0
