id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_266,2016-03-09,15:19:38,,,5,547948,1,36,57,93,7653,1
SI_266,2016-03-09,15:19:46,,,5,550481,2,44,16,60,2531,1
SI_266,2016-03-09,15:19:48,,,5,554148,3,30,42,72,3665,1
SI_266,2016-03-09,15:19:52,,,5,557115,4,53,50,103,2966,1
SI_266,2016-03-09,15:19:55,,,5,559672,5,15,85,100,2557,1
SI_266,2016-03-09,15:19:58,,,5,563873,6,95,30,125,4197,1
SI_266,2016-03-09,15:20:02,,,5,569416,7,34,27,61,5541,1
SI_266,2016-03-09,15:20:07,,,5,572466,8,32,32,64,3048,1
SI_266,2016-03-09,15:20:10,,,5,583575,9,83,68,151,11107,1
SI_266,2016-03-09,15:20:21,,,5,598056,10,94,78,162,14479,0
SI_266,2016-03-09,15:20:36,,,5,601851,11,51,59,120,3795,0
SI_266,2016-03-09,15:20:40,,,5,605905,12,52,99,151,4053,1
SI_266,2016-03-09,15:20:44,,,5,612141,13,53,71,124,6235,1
SI_266,2016-03-09,15:20:50,,,5,616207,14,63,16,79,4065,1
SI_266,2016-03-09,15:20:54,,,5,619821,15,27,53,80,3613,1
SI_266,2016-03-09,15:20:58,,,5,622863,16,21,41,62,3041,1
SI_266,2016-03-09,15:21:01,,,5,631151,17,27,75,100,8287,0
SI_266,2016-03-09,15:21:09,,,5,638642,18,82,19,101,7490,1
SI_266,2016-03-09,15:21:16,,,5,647871,19,65,91,156,9227,1
SI_266,2016-03-09,15:21:26,,,5,654862,20,57,98,155,6988,1
SI_266,2016-03-09,15:21:33,,,5,657783,21,30,29,59,2919,1
SI_266,2016-03-09,15:21:36,,,5,660294,22,67,71,,2510,0
