id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_297,2016-04-25,14:45:47,,,4,397819,1,33,47,80,3670,1
SI_297,2016-04-25,14:45:50,,,4,403965,2,39,88,127,6146,1
SI_297,2016-04-25,14:45:56,,,4,408631,3,97,15,112,4666,1
SI_297,2016-04-25,14:46:01,,,4,411387,4,84,20,104,2756,1
SI_297,2016-04-25,14:46:04,,,4,414850,5,83,41,124,3463,1
SI_297,2016-04-25,14:46:07,,,4,418679,6,59,66,125,3829,1
SI_297,2016-04-25,14:46:11,,,4,422386,7,97,33,130,3707,1
SI_297,2016-04-25,14:46:15,,,4,427761,8,46,58,104,5375,1
SI_297,2016-04-25,14:46:20,,,4,430930,9,45,49,94,3168,1
SI_297,2016-04-25,14:46:23,,,4,433741,10,91,17,108,2810,1
SI_297,2016-04-25,14:46:26,,,4,436107,11,18,74,92,2366,1
SI_297,2016-04-25,14:46:29,,,4,439350,12,45,39,84,3243,1
SI_297,2016-04-25,14:46:32,,,4,441091,13,78,12,90,1739,1
SI_297,2016-04-25,14:46:34,,,4,443943,14,61,99,160,2852,1
SI_297,2016-04-25,14:46:36,,,4,446585,15,12,96,108,2642,1
SI_297,2016-04-25,14:46:39,,,4,450048,16,43,59,102,3462,1
SI_297,2016-04-25,14:46:43,,,4,452310,17,26,35,61,2262,1
SI_297,2016-04-25,14:46:45,,,4,456200,18,86,78,164,3890,1
SI_297,2016-04-25,14:46:49,,,4,458810,19,22,83,105,2610,1
SI_297,2016-04-25,14:46:51,,,4,462641,20,28,86,114,3830,1
SI_297,2016-04-25,14:46:55,,,4,465480,21,39,24,63,2839,1
SI_297,2016-04-25,14:46:58,,,4,467842,22,24,41,65,2362,1
SI_297,2016-04-25,14:47:00,,,4,475729,23,93,59,152,7887,1
SI_297,2016-04-25,14:47:08,,,4,479589,24,89,43,132,3860,1
SI_297,2016-04-25,14:47:12,,,4,483149,25,68,34,102,3560,1
SI_297,2016-04-25,14:47:16,,,4,485438,26,35,45,80,2288,1
SI_297,2016-04-25,14:47:18,,,4,489434,27,84,89,173,3996,1
SI_297,2016-04-25,14:47:22,,,4,493175,28,58,29,87,3741,1
SI_297,2016-04-25,14:47:26,,,4,496587,29,39,52,91,3412,1
SI_297,2016-04-25,14:47:29,,,4,499402,30,99,26,125,2815,1
SI_297,2016-04-25,14:47:32,,,4,502953,31,20,45,65,3551,1
SI_297,2016-04-25,14:47:35,,,4,506306,32,87,31,118,3353,1
SI_297,2016-04-25,14:47:39,,,4,508933,33,72,74,146,2627,1
SI_297,2016-04-25,14:47:41,,,4,512121,34,28,53,81,3188,1
SI_297,2016-04-25,14:47:45,,,4,514158,35,63,33,,2037,0
