id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_294,2016-04-22,07:46:44,,,5,539585,1,97,76,173,17803,1
SI_294,2016-04-22,07:47:02,,,5,545319,2,64,90,154,5734,1
SI_294,2016-04-22,07:47:08,,,5,553936,3,32,84,126,8617,0
SI_294,2016-04-22,07:47:17,,,5,572511,4,46,58,104,18575,1
SI_294,2016-04-22,07:47:35,,,5,581463,5,58,57,115,8952,1
SI_294,2016-04-22,07:47:44,,,5,588524,6,85,32,127,7061,0
SI_294,2016-04-22,07:47:51,,,5,597931,7,96,94,190,9407,1
SI_294,2016-04-22,07:48:01,,,5,604561,8,32,52,8,6630,0
SI_294,2016-04-22,07:48:07,,,5,618169,9,30,94,124,13608,1
SI_294,2016-04-22,07:48:21,,,5,622420,10,45,80,125,4251,1
SI_294,2016-04-22,07:48:25,,,5,630930,11,38,14,52,8509,1
SI_294,2016-04-22,07:48:34,,,5,637145,12,15,32,47,6215,1
SI_294,2016-04-22,07:48:40,,,5,642167,13,14,45,,5022,0
