id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_274,2016-04-29,20:42:27,,,5,543818,1,54,26,80,3172,1
SI_274,2016-04-29,20:42:30,,,5,547394,2,12,29,41,3575,1
SI_274,2016-04-29,20:42:34,,,5,550260,3,34,24,58,2865,1
SI_274,2016-04-29,20:42:37,,,5,556932,4,96,24,120,6672,1
SI_274,2016-04-29,20:42:43,,,5,561720,5,15,34,49,4788,1
SI_274,2016-04-29,20:42:48,,,5,570328,6,83,87,170,8608,1
SI_274,2016-04-29,20:42:57,,,5,576176,7,84,68,152,5848,1
SI_274,2016-04-29,20:43:02,,,5,579765,8,21,83,104,3589,1
SI_274,2016-04-29,20:43:06,,,5,584015,9,83,93,176,4249,1
SI_274,2016-04-29,20:43:10,,,5,587921,10,65,90,155,3906,1
SI_274,2016-04-29,20:43:14,,,5,594442,11,55,79,134,6521,1
SI_274,2016-04-29,20:43:21,,,5,600172,12,82,78,160,5730,1
SI_274,2016-04-29,20:43:26,,,5,609322,13,45,57,102,9150,1
SI_274,2016-04-29,20:43:36,,,5,613869,14,79,58,13,4547,0
SI_274,2016-04-29,20:43:40,,,5,624840,15,42,94,136,10970,1
SI_274,2016-04-29,20:43:51,,,5,629100,16,63,91,154,4260,1
SI_274,2016-04-29,20:43:55,,,5,632696,17,81,23,104,3595,1
SI_274,2016-04-29,20:43:59,,,5,636573,18,23,21,44,3876,1
SI_274,2016-04-29,20:44:03,,,5,641970,19,76,73,139,5397,0
SI_274,2016-04-29,20:44:08,,,5,644731,20,32,14,46,2761,1
SI_274,2016-04-29,20:44:11,,,5,649368,21,37,94,131,4637,1
SI_274,2016-04-29,20:44:16,,,5,654576,22,93,48,141,5208,1
SI_274,2016-04-29,20:44:21,,,5,658957,23,70,47,117,4381,1
SI_274,2016-04-29,20:44:25,,,5,660646,24,89,64,,1689,0
