id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_282,2016-04-09,06:10:43,,,5,558678,1,18,42,60,4375,1
SI_282,2016-04-09,06:10:47,,,5,566090,2,38,57,95,7412,1
SI_282,2016-04-09,06:10:55,,,5,572341,3,93,57,15,6250,0
SI_282,2016-04-09,06:11:01,,,5,582994,4,57,57,114,10653,1
SI_282,2016-04-09,06:11:11,,,5,588197,5,33,77,110,5202,1
SI_282,2016-04-09,06:11:17,,,5,595836,6,51,63,114,7639,1
SI_282,2016-04-09,06:11:24,,,5,600426,7,82,22,104,4590,1
SI_282,2016-04-09,06:11:29,,,5,605156,8,47,51,98,4729,1
SI_282,2016-04-09,06:11:34,,,5,609976,9,68,22,90,4820,1
SI_282,2016-04-09,06:11:38,,,5,618695,10,73,47,120,8719,1
SI_282,2016-04-09,06:11:47,,,5,623849,11,99,84,183,5154,1
SI_282,2016-04-09,06:11:52,,,5,628202,12,67,30,107,4353,0
SI_282,2016-04-09,06:11:57,,,5,631158,13,22,12,34,2956,1
SI_282,2016-04-09,06:12:00,,,5,636285,14,16,79,105,5127,0
SI_282,2016-04-09,06:12:05,,,5,642900,15,38,26,64,6615,1
SI_282,2016-04-09,06:12:11,,,5,649835,16,36,28,64,6934,1
SI_282,2016-04-09,06:12:18,,,5,653064,17,70,76,146,3228,1
SI_282,2016-04-09,06:12:21,,,5,661352,18,41,92,133,8287,1
SI_282,2016-04-09,06:12:30,,,5,669324,19,18,77,95,7972,1
SI_282,2016-04-09,06:12:38,,,5,674302,20,66,19,,4977,0
