id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_269,2016-03-15,15:00:18,,,3,259517,1,65,37,102,8114,1
SI_269,2016-03-15,15:00:26,,,3,262583,2,12,62,74,3066,1
SI_269,2016-03-15,15:00:29,,,3,265783,3,35,66,101,3199,1
SI_269,2016-03-15,15:00:32,,,3,267834,4,59,40,99,2051,1
SI_269,2016-03-15,15:00:34,,,3,275089,5,77,56,133,7255,1
SI_269,2016-03-15,15:00:42,,,3,277432,6,71,13,84,2343,1
SI_269,2016-03-15,15:00:44,,,3,281628,7,82,38,130,4196,0
SI_269,2016-03-15,15:00:48,,,3,286487,8,47,25,72,4859,1
SI_269,2016-03-15,15:00:53,,,3,290164,9,64,44,108,3677,1
SI_269,2016-03-15,15:00:57,,,3,294048,10,83,20,103,3884,1
SI_269,2016-03-15,15:01:01,,,3,297298,11,82,67,147,3250,0
SI_269,2016-03-15,15:01:04,,,3,303348,12,77,63,140,6050,1
SI_269,2016-03-15,15:01:10,,,3,309258,13,68,95,163,5910,1
SI_269,2016-03-15,15:01:16,,,3,313633,14,47,19,66,4375,1
SI_269,2016-03-15,15:01:20,,,3,316431,15,90,48,138,2798,1
SI_269,2016-03-15,15:01:23,,,3,321565,16,28,85,113,5134,1
SI_269,2016-03-15,15:01:28,,,3,325339,17,86,89,175,3774,1
SI_269,2016-03-15,15:01:32,,,3,327514,18,54,51,105,2175,1
SI_269,2016-03-15,15:01:34,,,3,331683,19,52,47,59,4169,0
SI_269,2016-03-15,15:01:38,,,3,337278,20,83,57,140,5595,1
SI_269,2016-03-15,15:01:44,,,3,341806,21,36,46,82,4528,1
SI_269,2016-03-15,15:01:48,,,3,347197,22,53,71,124,5391,1
SI_269,2016-03-15,15:01:54,,,3,357208,23,79,54,133,10011,1
SI_269,2016-03-15,15:02:04,,,3,360842,24,80,78,158,3634,1
SI_269,2016-03-15,15:02:07,,,3,366122,25,53,62,115,5279,1
SI_269,2016-03-15,15:02:13,,,3,369100,26,24,72,96,2978,1
SI_269,2016-03-15,15:02:16,,,3,371409,27,65,68,,2309,0
