id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_183,2015-10-23,12:38:17,1445596697574,3,264684,1,74,31,105,3688,1
SI_183,2015-10-23,12:38:21,1445596697574,3,269487,2,28,58,86,4802,1
SI_183,2015-10-23,12:38:26,1445596697574,3,275488,3,72,82,154,6000,1
SI_183,2015-10-23,12:38:32,1445596697574,3,278268,4,66,70,136,2778,1
SI_183,2015-10-23,12:38:34,1445596697574,3,281106,5,99,25,124,2837,1
SI_183,2015-10-23,12:38:37,1445596697574,3,284098,6,45,31,76,2992,1
SI_183,2015-10-23,12:38:40,1445596697574,3,285930,7,40,50,90,1830,1
SI_183,2015-10-23,12:38:42,1445596697574,3,291623,8,76,79,155,5689,1
SI_183,2015-10-23,12:38:48,1445596697574,3,295811,9,51,23,74,4187,1
SI_183,2015-10-23,12:38:52,1445596697574,3,299335,10,83,87,170,3523,1
SI_183,2015-10-23,12:38:55,1445596697574,3,309638,11,22,95,117,10303,1
SI_183,2015-10-23,12:39:06,1445596697574,3,314617,12,55,61,116,4978,1
SI_183,2015-10-23,12:39:11,1445596697574,3,320486,13,50,13,63,5868,1
SI_183,2015-10-23,12:39:17,1445596697574,3,326248,14,48,48,96,5760,1
SI_183,2015-10-23,12:39:22,1445596697574,3,330162,15,99,73,172,3913,1
SI_183,2015-10-23,12:39:26,1445596697574,3,336649,16,57,69,126,6487,1
SI_183,2015-10-23,12:39:33,1445596697574,3,340798,17,61,68,129,4147,1
SI_183,2015-10-23,12:39:37,1445596697574,3,344689,18,73,29,102,3889,1
SI_183,2015-10-23,12:39:41,1445596697574,3,348302,19,35,18,53,3612,1
SI_183,2015-10-23,12:39:44,1445596697574,3,356715,20,88,24,112,8413,1
SI_183,2015-10-23,12:39:53,1445596697574,3,364980,21,19,39,58,8265,1
SI_183,2015-10-23,12:40:01,1445596697574,3,367417,22,40,39,79,2436,1
SI_183,2015-10-23,12:40:03,1445596697574,3,371910,23,38,55,93,4492,1
SI_183,2015-10-23,12:40:08,1445596697574,3,376066,24,17,81,98,4155,1
SI_183,2015-10-23,12:40:12,1445596697574,3,380995,25,76,46,,4928,0
