id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_145,2015-05-22,12:46:36,1432291596588,5,595087,1,35,72,107,4066,1
SI_145,2015-05-22,12:46:40,1432291596588,5,601286,2,37,26,63,6198,1
SI_145,2015-05-22,12:46:46,1432291596588,5,607796,3,72,43,115,6509,1
SI_145,2015-05-22,12:46:53,1432291596588,5,610115,4,40,12,52,2318,1
SI_145,2015-05-22,12:46:55,1432291596588,5,614044,5,12,76,88,3928,1
SI_145,2015-05-22,12:46:59,1432291596588,5,618927,6,27,57,84,4883,1
SI_145,2015-05-22,12:47:04,1432291596588,5,623341,7,19,24,43,4414,1
SI_145,2015-05-22,12:47:08,1432291596588,5,630241,8,52,77,129,6899,1
SI_145,2015-05-22,12:47:15,1432291596588,5,635732,9,44,52,96,5491,1
SI_145,2015-05-22,12:47:21,1432291596588,5,639576,10,74,50,124,3843,1
SI_145,2015-05-22,12:47:25,1432291596588,5,645753,11,19,17,36,6176,1
SI_145,2015-05-22,12:47:31,1432291596588,5,652207,12,84,42,126,6453,1
SI_145,2015-05-22,12:47:37,1432291596588,5,662627,13,91,95,186,10419,1
SI_145,2015-05-22,12:47:48,1432291596588,5,665309,14,30,60,90,2682,1
SI_145,2015-05-22,12:47:50,1432291596588,5,667930,15,61,24,85,2620,1
SI_145,2015-05-22,12:47:53,1432291596588,5,674651,16,98,90,188,6721,1
SI_145,2015-05-22,12:48:00,1432291596588,5,683231,17,91,22,113,8580,1
SI_145,2015-05-22,12:48:08,1432291596588,5,687328,18,99,72,17,4097,0
SI_145,2015-05-22,12:48:12,1432291596588,5,698136,19,48,76,124,10808,1
SI_145,2015-05-22,12:48:23,1432291596588,5,708912,20,38,88,126,10772,1
SI_145,2015-05-22,12:48:34,1432291596588,5,711027,21,56,62,,2114,0
