id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_173,2015-09-30,17:18:02,1443626282768,3,294124,1,23,96,109,6213,0
SI_173,2015-09-30,17:18:08,1443626282768,3,305431,2,94,17,111,11307,1
SI_173,2015-09-30,17:18:20,1443626282768,3,313323,3,72,68,141,7891,0
SI_173,2015-09-30,17:18:28,1443626282768,3,325122,4,38,97,132,11799,0
SI_173,2015-09-30,17:18:39,1443626282768,3,329523,5,41,56,97,4401,1
SI_173,2015-09-30,17:18:44,1443626282768,3,336128,6,46,38,84,6605,1
SI_173,2015-09-30,17:18:50,1443626282768,3,342073,7,44,36,60,5945,0
SI_173,2015-09-30,17:18:56,1443626282768,3,351778,8,80,86,166,9705,1
SI_173,2015-09-30,17:19:06,1443626282768,3,362120,9,87,66,151,10342,0
SI_173,2015-09-30,17:19:16,1443626282768,3,369237,10,97,23,130,7117,0
SI_173,2015-09-30,17:19:24,1443626282768,3,375835,11,36,47,83,6597,1
SI_173,2015-09-30,17:19:30,1443626282768,3,379542,12,50,21,71,3707,1
SI_173,2015-09-30,17:19:34,1443626282768,3,383109,13,65,65,130,3567,1
SI_173,2015-09-30,17:19:37,1443626282768,3,392363,14,83,38,132,9254,0
SI_173,2015-09-30,17:19:47,1443626282768,3,398359,15,29,89,118,5996,1
SI_173,2015-09-30,17:19:53,1443626282768,3,408829,16,18,64,,10470,0
