id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_211,2015-11-26,07:06:37,1448517997104,3,306186,1,42,79,121,8128,1
SI_211,2015-11-26,07:06:45,1448517997104,3,310219,2,31,55,86,4033,1
SI_211,2015-11-26,07:06:49,1448517997104,3,314372,3,21,35,56,4153,1
SI_211,2015-11-26,07:06:53,1448517997104,3,320222,4,96,34,13,5849,0
SI_211,2015-11-26,07:06:59,1448517997104,3,331325,5,80,69,149,11102,1
SI_211,2015-11-26,07:07:10,1448517997104,3,337088,6,76,71,147,5763,1
SI_211,2015-11-26,07:07:16,1448517997104,3,346258,7,97,13,110,9170,1
SI_211,2015-11-26,07:07:25,1448517997104,3,353518,8,60,88,148,7260,1
SI_211,2015-11-26,07:07:32,1448517997104,3,359113,9,76,32,108,5595,1
SI_211,2015-11-26,07:07:38,1448517997104,3,362364,10,63,14,77,3250,1
SI_211,2015-11-26,07:07:41,1448517997104,3,370164,11,66,51,117,7800,1
SI_211,2015-11-26,07:07:49,1448517997104,3,377148,12,53,39,92,6983,1
SI_211,2015-11-26,07:07:56,1448517997104,3,384530,13,61,83,144,7382,1
SI_211,2015-11-26,07:08:03,1448517997104,3,389459,14,45,35,80,4929,1
SI_211,2015-11-26,07:08:08,1448517997104,3,396341,15,89,79,168,6882,1
SI_211,2015-11-26,07:08:15,1448517997104,3,400027,16,33,30,63,3685,1
SI_211,2015-11-26,07:08:19,1448517997104,3,403806,17,51,47,98,3779,1
SI_211,2015-11-26,07:08:22,1448517997104,3,408284,18,19,54,73,4478,1
SI_211,2015-11-26,07:08:27,1448517997104,3,418472,19,35,88,,10188,0
